tau	chr	start	end	name	Kidney	Salivary-gland	Spleen	Heart	Jejunum	Horn	Ileum	Bone-marrow	Skin	Blood	Brain	Testis	Adipose	Duodenal	Rumen	Muscle
0.99326	14	68879178	68938114	MSTRG.15668.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.116542	2.975092	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	14	68879178	68938114	MSTRG.15668.2	0.0	0.0	0.0	0.0	0.071456	0.0	0.0	0.0	0.745069	1.260571	0.0	0.138515	0.0	0.0	0.942743	0.0
NA	14	69077293	69104633	MSTRG.15673.1	0.09627	0.0	0.0	0.035444	0.0	0.124726	0.165023	0.048837	0.226277	0.240117	0.187431	0.0	0.139504	0.133583	0.326228	0.0
NA	14	69077293	69088117	MSTRG.15673.2	0.465596	0.052259	0.230238	0.083551	0.083582	0.069646	0.17907	0.303024	0.074795	0.108921	0.351771	0.187072	0.129522	0.105185	0.443488	0.0
NA	14	69078082	69081840	MSTRG.15673.3	0.001138	0.0	0.0	0.002352	0.0	0.0	0.0	7.5e-05	0.0	0.0	0.001473	0.0	0.0	0.0	0.007135	0.0
0.97832	14	69097616	69111595	MSTRG.15674.1	0.295229	0.063996	0.0	0.0	0.0	0.0	5.924554	0.0	0.425267	0.211392	0.097476	0.0	0.091174	0.166232	1.783713	0.0
0.99578	1	66122345	66129610	MSTRG.1568.1	0.082443	0.0	0.501262	0.070056	1.086381	0.0	0.350091	0.159972	0.341956	0.195499	0.114239	0.068001	0.106962	0.209379	3.699204	0.0
1.00000	14	69213388	69214781	MSTRG.15682.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.182624	0.0	0.0	0.0	0.0	0.123691	1.246184	0.0
NA	14	69263085	69264731	MSTRG.15686.1	0.0	0.0	0.0	0.0	0.0	0.0	0.007212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020661	0.0
1.00000	14	69367314	69368526	MSTRG.15688.1	0.0	0.050805	0.0	0.0	0.129141	0.0	0.0	0.0	0.0	0.0	0.093653	0.080843	0.0	0.196344	3.787501	0.0
0.87613	14	69404091	69412710	MSTRG.15690.9	0.396016	0.482835	1.051929	0.47867	7.008134	1.058282	0.889583	0.813931	1.056521	1.280994	1.475034	1.747272	2.548452	1.782884	2.111682	0.16559
0.98360	14	69398970	69447618	MSTRG.15691.1	0.064702	0.241178	0.501122	0.15332	0.407536	0.207426	0.440625	0.146716	0.102835	0.582528	1.034148	0.343684	0.326285	0.522272	1.146287	0.117807
0.61822	14	69468576	69479747	MSTRG.15696.1	2.491803	2.604118	4.015656	1.67939	3.330715	1.193457	1.656996	3.511945	0.660934	0.55599	6.898523	4.816378	1.068065	2.255197	4.317698	1.253844
NA	14	69468599	69471357	MSTRG.15696.2	0.0	0.0	0.0	0.0	0.0	0.0	0.094613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NA	14	69519394	69525779	MSTRG.15698.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004735	0.0	0.0	0.0	0.0	0.0
0.85777	14	69603687	69612462	MSTRG.15700.1	0.099155	2.150184	0.0	0.0	1.595563	0.819882	0.186616	0.0	3.225349	0.004116	0.013805	0.04126	0.0	2.958393	5.130031	0.0
0.96076	14	69644617	69648220	MSTRG.15701.1	0.0	0.016419	0.0	0.0	1.481377	0.084203	0.0	0.0	0.704938	0.0	0.0	0.023319	0.0	0.142365	1.949543	0.0
NA	14	69660491	69678567	MSTRG.15702.1	0.002767	0.302342	0.0	0.0	0.294764	9e-05	2.4e-05	0.0	0.007682	0.0	0.0	0.0	0.0	0.119512	0.36993	0.0
NA	14	69660685	69666946	MSTRG.15702.2	0.348857	0.181856	0.0	0.0	0.187229	0.100096	0.206538	0.0	0.676489	0.0	0.0	0.0	0.0	0.007368	0.605321	0.0
NA	14	69660731	69666946	MSTRG.15702.3	0.0	0.0	0.0	0.0	0.173483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.367905	0.980953	0.0
NA	14	69660847	69666946	MSTRG.15702.4	0.0	0.875356	0.0	0.0	0.0	0.348491	0.019897	0.0	0.945583	0.0	0.0	0.00163	0.0	0.592301	0.950316	0.0
0.98904	14	69661137	69666946	MSTRG.15702.5	0.250781	1.389821	0.0	0.0	0.388199	0.527328	0.107066	0.0	0.526878	0.0	0.024404	0.031353	0.0	1.055602	0.940082	0.0
1.00000	14	69661168	69666946	MSTRG.15702.6	0.0	0.942372	0.0	0.0	0.123385	0.189569	0.407864	0.0	1.809515	0.0	0.0	0.0	0.0	0.333549	0.968582	0.0
0.99356	14	69675862	69703046	MSTRG.15703.1	0.0	0.0	0.0	0.0	0.107224	0.0	0.0	0.0	1.740099	0.0	0.0	0.0	0.0	0.145516	1.05499	0.0
0.84340	14	70073458	70075554	MSTRG.15711.1	0.223459	0.090463	0.244017	1.460236	0.860012	0.578956	0.124437	3.578612	0.471731	0.096234	1.063754	1.070887	2.371831	1.536524	3.705937	0.105237
1.00000	14	70127377	70134946	MSTRG.15715.1	0.0	0.0	0.0	0.0	3.066274	0.0	0.02374	0.0	0.0	0.044677	0.0	0.0	0.0	0.060982	0.703674	0.0
NA	14	70188903	70189818	MSTRG.15716.2	0.0	0.032011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.335429	0.0	0.0	0.0	0.0
0.93871	14	70257004	70263036	MSTRG.15718.1	0.176379	0.086258	0.220887	0.069949	0.303838	0.085743	0.051392	0.319131	0.572334	0.0	0.846547	2.402535	0.482998	0.331365	2.238591	0.0
0.95409	1	66343185	66366701	MSTRG.1575.1	0.43417	0.112327	0.440896	0.0	0.476812	0.0	0.672466	0.0	0.436774	0.223922	0.171994	0.0	0.055469	1.469745	1.30369	0.0
NA	14	70557450	70557996	MSTRG.15755.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020227	0.0	0.0	0.0	0.0	0.0
NA	14	70578064	70579863	MSTRG.15756.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.102873	0.0	0.0	0.0	0.0	0.0
0.94805	14	71383250	71383941	MSTRG.15765.1	0.521346	0.573527	0.0	0.525233	3.424668	0.87539	0.366758	0.0	0.748108	0.288342	0.610306	0.468007	0.209078	1.005071	2.596465	0.0
0.95455	1	66696748	66757453	MSTRG.1577.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.704709	2.186807	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	1	66696748	66757453	MSTRG.1577.8	0.138295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.776504	3.176811	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	14	71872409	71941749	MSTRG.15783.1	1.629471	0.0	0.0	0.057234	0.049682	0.014385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025446	0.444862	0.0
NA	14	72418760	72458757	MSTRG.15798.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.644839	0.0	0.000985	0.0	0.280541	0.0
NA	14	72436115	72458757	MSTRG.15798.18	0.0	0.0	0.003401	0.0	0.0	0.00106	0.0	0.0	0.0	0.00207	0.002342	0.0	0.317791	0.0	0.000307	0.0
1.00000	14	72304627	72309160	MSTRG.15799.1	0.038689	0.01377	0.142628	0.15149	0.61253	0.164038	1.685764	0.277295	0.088437	0.540231	0.367973	0.060856	0.045584	0.043167	0.561494	0.0
NA	14	72304629	72309160	MSTRG.15799.2	0.0	0.0	0.0	0.0	0.0	0.0	0.105535	0.0	0.0	0.00224	0.271252	0.0	0.0	0.0	0.0	0.0
NA	14	72307114	72309069	MSTRG.15799.3	0.0	0.0	0.0	0.075185	0.0	0.0	0.33509	0.0	0.0	0.0	0.028348	0.0	0.0	0.0	0.0	0.0
0.99556	14	72380250	72453149	MSTRG.15800.1	0.064725	0.038631	1.02555	0.43489	0.366394	0.630855	0.539571	1.162234	0.083263	0.188911	13.970287	0.427758	0.265805	0.249458	0.952469	0.081619
0.97205	1	67498976	67499628	MSTRG.1581.1	0.628408	0.738064	0.0	0.235208	0.454063	0.088986	0.145689	0.0	0.049471	0.404894	1.15235	3.423667	0.039749	1.174171	1.238113	0.0
NA	14	73299533	73321212	MSTRG.15814.1	0.0	0.0	0.00268	0.0	0.007332	0.001733	5.8e-05	0.0	0.001557	0.007804	0.008432	0.016709	0.003475	0.0017	0.009568	0.0
NA	14	73299828	73321212	MSTRG.15814.2	0.0	0.0	0.000434	0.0	0.0	1.3e-05	1.2e-05	0.0	0.000505	0.019961	0.004165	0.001192	0.00035	9.8e-05	0.007811	0.0
NA	14	73300074	73321212	MSTRG.15814.3	0.0	0.0	0.0	0.0	0.0	0.000248	9.3e-05	0.0	8.6e-05	0.001568	0.0	0.000155	0.0	0.0	0.001885	0.0
0.64626	14	73338151	73341589	MSTRG.15816.1	2.690906	0.0	0.0	6.650663	4.661756	3.07308	4.164773	0.0	3.801498	2.450026	12.611531	0.196103	5.165315	0.061714	3.010221	4.482205
0.43304	14	73338411	73341589	MSTRG.15816.2	7.051657	3.201326	4.223887	7.788249	5.649996	4.652851	3.422368	4.779809	5.23434	3.707568	17.020786	10.363778	3.909539	3.896136	5.845228	5.144619
0.90896	14	73346203	73347897	MSTRG.15817.1	0.322864	0.191421	1.440309	0.0	0.510222	0.0	0.453061	0.0	1.466195	0.0	0.552219	1.153922	0.217155	0.390865	1.014678	0.0
0.99069	14	73936746	73948032	MSTRG.15830.1	0.153898	0.054626	0.0	0.165318	0.837551	0.085204	0.25361	0.0	0.080512	0.0	1.411563	0.472692	1.049323	0.0	0.947759	0.0
NA	14	73570224	73574339	MSTRG.15835.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.070663	0.0
NA	14	73813778	73815151	MSTRG.15844.1	0.110017	0.0	0.0	0.063952	0.051064	0.007303	0.0	0.0	0.109503	0.0	0.453385	0.008973	0.124313	0.040613	0.01905	0.0
1.00000	14	73844147	73885526	MSTRG.15845.1	0.092454	0.088129	0.221962	0.445537	0.210637	0.195116	0.092536	0.295627	0.222565	0.032306	1.662271	0.571778	0.174802	0.075968	0.865286	0.123645
NA	14	73844196	73866161	MSTRG.15845.2	0.014515	0.151711	0.0	0.249066	0.0	0.037907	0.085308	0.24106	0.018876	0.0	0.168404	0.477514	0.142995	0.092905	0.14663	0.0
NA	14	73866162	73885526	MSTRG.15845.3	0.0	0.0	0.0	0.0	0.0	0.006325	0.0	0.0	0.0	0.0	0.785039	0.0	0.0	0.0	0.0	0.0
1.00000	1	66866512	66875498	MSTRG.1585.1	0.132628	0.055359	0.0	0.0	0.173722	0.048672	0.19333	0.0	0.287929	0.303356	0.128558	0.082901	0.102341	0.086657	1.385983	0.0
1.00000	14	75875410	75895202	MSTRG.15885.3	0.0	0.0	0.0	1.351062	0.0	0.0	0.147993	0.0	0.0	0.0	0.0	0.0	0.030461	0.0	0.480052	0.0
0.93012	14	76445488	76453702	MSTRG.15892.1	1.950293	0.004258	0.0	0.061619	1.045274	0.0	0.063807	0.180945	0.0	0.022806	0.008844	0.102288	0.0	0.07066	0.546892	1.926889
NA	14	76445488	76453702	MSTRG.15892.2	0.198957	0.000396	0.0	0.0	0.09775	0.0	0.005297	0.0	0.0	0.0	0.0	0.007332	0.0	0.0	0.002921	0.0
1.00000	14	76457515	76495534	MSTRG.15893.1	1.533093	0.011089	0.111932	0.115772	0.258992	0.0	0.060982	0.046541	0.031761	0.044861	0.03002	0.096041	0.030121	0.772977	0.714805	0.188367
NA	14	76457517	76495534	MSTRG.15893.2	0.343014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NA	1	67008269	67011613	MSTRG.1590.1	0.0	0.0	0.0	0.020832	0.116225	0.0	0.396337	0.0	0.095251	0.346692	0.0	0.086064	0.0	0.076486	0.62261	0.0
NA	1	67009373	67010598	MSTRG.1590.2	0.0	0.0	0.0	0.0	0.0	0.0	0.05671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	14	76763798	76775335	MSTRG.15903.1	0.755314	0.0	0.0	0.0	0.021381	0.0	0.0	0.0	0.0	0.0	1.472691	0.035249	0.0	0.735492	0.475621	0.0
NA	14	76771288	76771629	MSTRG.15904.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031823	0.0	0.0	0.0	0.0	0.0
0.94637	14	76811696	76812841	MSTRG.15905.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.669176	0.0	0.0	0.0	0.0	0.0	0.0	1.890595	0.0
0.90034	14	76221158	76245100	MSTRG.15909.1	0.576247	0.737595	1.906011	0.294001	3.277341	0.254671	0.182214	0.944503	0.550904	0.278437	0.981224	0.491926	0.371641	1.124499	2.751584	0.301686
1.00000	14	76308159	76318039	MSTRG.15910.1	0.080074	0.065712	0.0	0.0	4.050168	0.036105	0.0	0.135402	0.128296	0.245496	0.067922	0.092946	0.079057	0.141357	0.797108	0.0
1.00000	14	76934931	76956194	MSTRG.15912.1	0.0	0.004369	0.077067	0.0	2.994077	0.0	0.094722	0.047836	0.238561	0.0	0.083953	0.050331	0.290537	0.034473	0.386335	0.0
0.81566	14	76963175	76967943	MSTRG.15914.3	3.272607	0.055045	0.389804	3.470459	2.769811	0.081626	0.457489	0.230691	0.120524	0.285694	0.321197	0.110942	0.802753	0.713664	1.083511	3.583057
0.99220	1	67054898	67055513	MSTRG.1592.1	0.284428	0.063882	0.16	0.163699	1.508755	0.106687	0.520112	0.0	0.650764	0.330708	1.049319	0.163257	0.185921	0.635605	0.120877	0.0
1.00000	14	77038608	77041821	MSTRG.15922.1	0.0	0.0	0.0	0.0	0.087958	0.0	0.0	2.001469	0.0	0.0	0.237594	0.0	0.0	0.256636	0.398623	0.0
1.00000	14	77130095	77133357	MSTRG.15930.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.093816	0.0
1.00000	14	77131741	77133357	MSTRG.15930.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.482913	0.0
1.00000	14	77154456	77205685	MSTRG.15932.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	747.513672	0.0
1.00000	14	77154699	77205685	MSTRG.15932.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.699383	0.0
0.99709	14	77154710	77205685	MSTRG.15932.3	0.0	0.0	0.0	0.0	1.233896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.96917	0.0
1.00000	14	77244805	77245471	MSTRG.15933.1	0.0	0.0	0.0	0.0	0.027776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.181122	0.0	1.94261	0.0
NA	14	77265528	77266070	MSTRG.15934.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084973	0.0
0.86302	14	77447684	77449011	MSTRG.15939.1	0.652057	0.370007	1.263543	0.226192	0.798109	1.263526	1.155006	0.303988	0.859978	0.056891	1.404591	0.720008	0.448902	0.876409	1.089988	0.0
1.00000	14	77492838	77493789	MSTRG.15941.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.275265	0.0
0.98722	14	78124680	78163863	MSTRG.15947.1	0.0	0.0	0.0	1.189136	0.095174	0.0	0.0	0.0	0.0	0.0	0.085496	0.096195	0.0	0.0	2.46898	0.0
1.00000	1	67363038	67395533	MSTRG.1599.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.25159	0.0	0.0	0.0	0.0
NA	1	67363038	67395533	MSTRG.1599.2	0.0	0.0	0.0	0.0	0.0	0.488585	0.0	0.0	0.0	0.0	0.554638	0.961236	0.0	0.0	0.484555	0.0
0.97752	14	80421865	80439943	MSTRG.16006.1	0.0	0.0	0.061973	0.0	0.022792	0.019183	0.0	0.0	0.0	0.0	0.0	1.301187	0.0	0.0	1.092855	0.0
NA	14	80582222	80583215	MSTRG.16008.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.209447	0.0	0.0
0.98444	1	67579957	67598436	MSTRG.1601.1	0.018644	0.008656	0.015928	0.049452	2.3681	0.0	0.07441	0.045364	0.0	0.036017	0.074156	0.047186	0.016877	0.066672	1.222861	0.0
0.98260	14	80770740	80772710	MSTRG.16016.1	0.067411	0.139414	0.321643	0.0	1.395216	0.173279	0.110583	0.184166	0.540379	0.223846	0.198121	0.130443	0.073492	0.160772	3.582932	0.0
0.93642	14	80814217	80829300	MSTRG.16018.1	0.095632	0.205582	0.422716	0.0	0.172158	0.328574	0.0	0.0	0.521566	0.0	0.654389	1.372713	0.297602	0.426268	1.3527	0.0
NA	14	80821236	80829300	MSTRG.16018.2	0.0	0.0	0.0	0.0	0.0	0.147858	0.0	0.0	0.0	0.0	0.0	0.889442	0.0	0.0	0.316767	0.0
NA	1	67637709	67640227	MSTRG.1602.1	0.016757	0.0	0.0	0.0	0.0	0.048158	0.0	0.0	0.0	0.0	0.006194	0.0	0.0	0.0	0.079403	0.0
NA	14	80861608	80867666	MSTRG.16024.1	0.044915	0.051248	0.100523	0.017763	0.128556	0.013333	0.0	0.086999	0.001455	0.0	0.036519	0.129976	0.078443	0.144377	0.249086	0.0
NA	14	80865460	80867666	MSTRG.16024.2	0.001921	0.0	0.057191	0.0	0.013359	0.0	0.0	0.0	0.001439	0.0	0.0	0.0	0.00063	0.033372	0.000451	0.0
0.94086	14	80904406	80916748	MSTRG.16027.1	0.060255	0.112979	0.637499	0.237761	1.197712	0.150301	0.0	0.0	0.076282	0.166565	1.225533	0.627273	0.037141	0.416821	0.742404	0.0
1.00000	14	81115498	81120865	MSTRG.16030.1	0.006612	0.0	0.040743	0.077557	0.294116	0.034787	0.134166	0.0	0.053262	0.136677	0.170777	0.120123	0.149861	0.044329	1.249177	0.0
NA	14	81117174	81120865	MSTRG.16030.2	0.0	0.0	0.0	0.031824	0.03478	4e-06	0.0	0.0	0.004741	0.012236	0.077473	0.062951	0.003872	0.374176	0.040911	0.0
0.95435	14	81169879	81172039	MSTRG.16036.1	0.349226	0.0	0.0	0.0	0.532977	0.185236	0.0	0.0	0.0	0.152103	1.225533	0.133268	0.577747	0.411433	1.149423	0.0
NA	1	67664860	67701450	MSTRG.1604.1	0.0	0.0	0.0	0.043648	0.004776	0.000633	0.0	0.0	0.0	0.0	0.031602	0.0	0.01518	0.013837	0.02909	0.0
1.00000	14	81917672	81937239	MSTRG.16041.1	0.034794	0.244133	0.317185	0.0	2.428888	0.042924	0.046286	0.079497	0.035039	0.085223	0.022665	0.493986	0.056086	0.177616	0.671763	0.0
0.92582	14	81949519	81952605	MSTRG.16042.1	0.0	0.093541	0.0	0.0	1.181255	0.114332	0.0	0.0	1.311457	1.482004	0.051525	0.203727	0.670119	0.182194	0.850779	0.0
0.97669	14	82002124	82003451	MSTRG.16043.1	0.0	0.067831	0.231012	0.041498	4.18257	0.0	0.0	0.0	0.110323	0.0	0.019895	0.300656	0.022814	0.207274	1.649091	0.013887
1.00000	14	82102350	82112325	MSTRG.16044.1	0.018672	0.115238	0.129275	0.025926	3.581585	0.061579	0.035826	0.014766	0.075634	0.036928	0.075151	0.177139	0.002986	0.215016	0.702135	0.03663
1.00000	14	82118385	82121961	MSTRG.16045.1	0.119634	0.633342	0.295012	0.068466	5.325719	0.080677	0.104059	0.23578	0.075745	0.052754	0.1374	0.363138	0.037695	0.298662	0.438117	0.0
0.98460	14	82177150	82275096	MSTRG.16048.1	0.0	0.0	0.0	0.0	1.376782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.989824	0.0
1.00000	14	82271146	82274728	MSTRG.16048.2	0.0	0.0	0.0	0.0	1.61602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69238	0.0
1.00000	15	34041	38176	MSTRG.16052.2	0.0	0.0	0.0	0.0	0.225216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.008355	0.0
1.00000	15	39973	42711	MSTRG.16053.1	0.0	0.0	0.0	0.0	0.070887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.327448	0.0
0.87847	14	81469683	81487089	MSTRG.16070.27	0.490142	0.0	1.186193	0.219178	0.229202	0.557558	0.222111	1.571073	0.596521	2.584387	0.732818	1.005693	1.71849	0.538088	1.742081	1.006201
1.00000	14	81469763	81475274	MSTRG.16070.29	0.081557	0.083229	0.0	0.0	2.569141	0.0	0.0	0.478482	0.0	0.293981	0.0	0.0	0.019628	0.262936	0.0893	0.295614
0.87114	14	81470054	81475274	MSTRG.16070.30	0.507222	0.18873	2.156694	0.0	2.1674	0.139203	0.011469	2.01214	0.176206	0.526811	0.513107	0.643776	0.480752	1.030557	3.238647	0.0
1.00000	14	81475283	81487089	MSTRG.16070.31	0.0	0.32009	0.0	0.068512	0.328789	0.0	0.0	3.709128	0.0	0.041089	0.141872	0.905465	0.017621	0.0	0.350384	0.0
1.00000	14	81418590	81419774	MSTRG.16071.1	0.045631	0.508675	0.347117	0.121074	0.167889	0.137375	0.0	0.330074	0.126735	0.0	0.131542	0.504571	0.047167	0.500495	1.362902	0.0
1.00000	14	81664253	81665910	MSTRG.16073.1	0.062144	0.0	0.0	0.050785	0.039609	0.0	0.0	0.046333	0.187532	0.0	0.0	0.068829	0.033197	0.0	9.279627	0.0
0.98727	14	81736164	81738256	MSTRG.16074.1	0.029404	0.064972	0.276335	0.043536	0.113507	1.123401	0.0	0.0	1.200981	0.15774	0.153778	0.226838	0.250684	0.168981	4.798095	0.0
1.00000	15	1170887	1172995	MSTRG.16088.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016629	0.0	0.0	5.308789	0.0
0.84643	15	1578164	1578786	MSTRG.16109.1	0.292525	0.0	2.233579	0.054082	1.744487	0.815201	0.0	1.019557	0.081004	1.142256	1.869802	0.998133	0.999049	0.897361	2.530045	0.0
1.00000	15	1626828	1632464	MSTRG.16111.1	0.0	0.003332	0.234147	0.0	1.495748	0.183942	0.205539	0.0	0.0	0.043634	0.077066	0.030791	0.0	0.330044	0.561588	0.0
NA	15	1778541	1782061	MSTRG.16119.1	0.006513	0.00206	0.0	0.001148	0.0	0.0	0.0	0.0	0.0	0.0	0.005035	0.010712	0.000847	0.001235	0.004791	0.0
1.00000	1	68355438	68360703	MSTRG.1612.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.566019	0.0	0.0	0.768755	0.0
1.00000	15	2313530	2314652	MSTRG.16122.1	0.010047	0.028489	0.0	0.0	0.149782	0.065567	0.0	0.0	0.542422	0.049057	1.400041	0.040585	0.0	0.0	0.718089	0.0
NA	1	68067288	68067661	MSTRG.1616.1	0.002234	0.0	0.0	0.0	0.237902	0.000458	0.0	0.000917	0.0	0.0	0.0	0.0	0.00549	0.190547	0.007482	0.0
1.00000	15	4902326	4902724	MSTRG.16163.1	0.0	0.13461	0.0	0.0	0.0	0.0	0.0	0.0	1.272745	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.94860	15	4902725	4903879	MSTRG.16164.1	0.0	0.178183	0.0	0.0	0.0	0.0	0.0	0.0	1.57299	0.0	0.027299	0.046911	0.0	0.0	1.418041	0.0
0.62953	1	69126825	69127765	MSTRG.1617.1	1.771897	2.555372	0.63313	3.58378	0.163273	1.011145	1.472929	3.358338	2.610941	1.578813	6.071748	3.195924	4.77879	0.815913	2.869913	1.537119
NA	1	69127036	69127765	MSTRG.1617.2	0.0	0.0	0.0	0.148188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.066244	0.030315	0.0	0.142307	0.0
1.00000	15	6179068	6194229	MSTRG.16196.1	0.0	0.026127	0.310867	0.0	0.0	0.0	1.55755	0.190273	0.0	0.153895	0.462774	0.033141	0.095599	0.123909	0.991444	0.0
1.00000	15	6213967	6215932	MSTRG.16197.1	0.0	0.0	0.0	0.0	0.612515	0.0	1.8491	0.0	0.494258	0.683083	0.097825	0.083033	0.0	0.241548	0.78242	0.0
NA	15	5054913	5056943	MSTRG.16200.1	0.0	0.0	0.0	0.0	0.0	0.018228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NA	15	5488297	5495208	MSTRG.16204.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015205	0.0
NA	15	6497531	6503022	MSTRG.16225.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065055	0.017925	0.0
0.97534	15	6509639	6519086	MSTRG.16226.1	0.068016	0.076607	1.104038	0.083297	1.588416	0.546972	0.03743	0.415748	0.212372	0.005283	0.071687	0.368024	0.235561	0.5952	4.565933	0.0
1.00000	15	6513322	6556118	MSTRG.16226.2	3.1e-05	0.004767	0.061506	0.011971	0.52772	0.028907	0.0	0.0	0.011443	0.0	0.014322	0.046389	0.043815	0.084741	2.383248	0.0
0.97795	1	68561961	68569613	MSTRG.1623.1	0.089211	0.124415	0.07349	0.247044	0.364422	0.093152	0.048586	7.043515	0.211437	0.00539	0.294274	0.430423	1.907004	0.888942	0.738667	0.036828
0.93975	15	7303378	7313211	MSTRG.16242.1	0.461171	0.0	1.373498	0.0	0.328964	0.0	0.0	0.76029	0.0	0.0	0.23359	0.22636	1.371596	0.095802	2.015271	0.0
1.00000	15	7467325	7484282	MSTRG.16244.1	0.0	0.048219	0.652465	0.0	0.186963	0.127487	0.0	0.524684	0.0	0.0	0.073063	0.33698	0.779674	0.261692	4.536056	0.0
1.00000	1	69817515	69818495	MSTRG.1627.1	0.0	0.019792	0.0	0.161401	0.861207	0.0	0.0	0.0	0.15667	0.106584	0.0	0.175597	0.061292	0.170709	2.150492	0.0
NA	15	9673175	10455160	MSTRG.16284.6	0.204379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023771	0.0	0.0	0.0	0.0	0.0
NA	15	9711459	10455160	MSTRG.16284.7	0.416131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.087848	0.083563	0.0	0.0	0.115778	0.0
NA	15	9908423	10455160	MSTRG.16284.8	0.062833	0.0	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.092	0.0	0.0	0.0	0.90515	0.0
1.00000	15	9942269	10455160	MSTRG.16284.9	0.026414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021417	0.0	0.0	0.0	1.156357	0.0
NA	15	10454899	10848047	MSTRG.16286.1	0.890713	0.0	0.0	0.025843	0.343543	0.0	0.0	0.118877	0.0	0.0	0.101118	0.020919	0.0	0.212465	0.622314	0.367145
NA	15	13277724	13337894	MSTRG.16340.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.461983	0.235747	0.0
NA	15	13859330	13864973	MSTRG.16356.20	0.0	0.0	0.0	0.0	0.0	0.0	0.903776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.747446	0.0
0.98625	15	13868900	13869360	MSTRG.16358.1	0.0	0.0	0.0	0.0	1.251666	0.0	0.164861	0.0	0.0	0.131047	0.0	0.0	0.0	0.067721	2.970578	0.0
