tau	chr	start	end	transcript_id	Testis	Duodenal	Muscle	Horn	Spleen	Rumen	Salivary-gland	Blood	Heart	Skin	Kidney	Jejunum	Ileum	Bone-marrow	Adipose	Brain
0.67466	22	18085777	18085846	MSTRG.34525.1	1.283671	1.518849	6.609814	2.801584	1.37783	5.244943	1.985289	0.016085	1.880581	2.966742	2.665108	0.841073	0.247522	8.564559	12.60282	3.557296
1.00000	22	18111058	18111182	MSTRG.34526.1	0.0	0.0	0.0	0.0	0.0	3.375988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.69941	1	143233998	143234877	MSTRG.3453.1	2.009654	9.129846	0.452864	1.949071	1.081934	8.160117	3.577325	2.089638	0.542655	8.727994	19.648882	1.24308	2.266969	5.820035	0.825669	2.007604
NA	22	19567008	19567469	MSTRG.34545.1	0.0	0.076202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.355075
0.88395	22	21220579	21221065	MSTRG.34588.1	0.293287	1.906946	0.0	0.991293	1.764194	5.474735	0.337	0.620977	0.446976	0.578263	0.468302	11.724879	0.797341	3.063574	0.566375	1.28707
0.99137	22	17086694	17087301	MSTRG.34590.1	0.479119	0.206041	0.0	0.0	0.0	1.301889	0.023638	0.055633	0.094168	0.0	0.0	0.164867	0.386983	0.0	0.0	7.672259
1.00000	22	17086694	17087301	MSTRG.34590.2	0.076811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.46882
0.32368	22	17133631	17133865	MSTRG.34593.1	15.634807	10.859358	8.634821	16.090599	29.392668	28.329367	23.915365	4.104828	3.654406	4.465555	6.535865	10.445756	8.402695	20.151613	10.042006	34.201298
NA	22	17214551	17216269	MSTRG.34594.1	0.0	0.0	0.0	0.001815	0.0	0.073352	0.0	0.0	0.0	0.022798	0.0	0.0	0.0	0.032948	0.0	0.05121
0.96509	22	21971832	21971904	MSTRG.34596.1	0.0	0.623992	0.0	0.0	0.0	1.551218	0.090185	0.0	0.0	0.0	0.0	1.848902	0.0	0.0	0.0	7.477545
0.95366	22	22287518	22287633	MSTRG.34610.1	0.364041	0.0	0.0	0.0	0.0	7.335273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.99576
0.95457	1	143343232	143344348	MSTRG.3461.1	0.0	0.678517	0.0	0.0	0.0	3.640284	0.534883	0.198967	0.0	0.199064	0.198227	0.595765	6.658324	0.0	0.0	0.0
1.00000	1	143343232	143344348	MSTRG.3461.2	0.0	0.0	0.0	0.0	0.0	3.538333	0.0	0.0	0.0	0.0	0.0	0.0	0.122198	0.0	0.0	0.0
0.93419	22	21522459	21522649	MSTRG.34622.1	0.425962	0.575285	0.0	0.221126	0.0	3.186089	0.183513	0.0	0.011302	0.0	0.429646	0.0	0.510625	0.0	0.399944	3.139116
0.91361	22	21539641	21540345	MSTRG.34622.2	1.21097	1.077356	0.0	0.472997	0.586689	3.29056	0.0	0.145539	0.828576	2.383963	0.24496	0.655522	2.316341	0.99674	1.10553	12.433078
0.93090	22	21533276	21533595	MSTRG.34622.3	0.257852	0.0	1.486447	0.607822	0.0	5.750195	0.251613	1.636711	0.262402	0.672673	0.262769	1.199572	0.423861	0.0	0.003034	2.100095
0.82180	22	21533276	21533595	MSTRG.34622.4	0.675253	0.98192	1.845156	3.6748	0.634448	2.356873	0.0	1.578669	0.0	1.912976	0.474194	0.346699	0.871484	1.456378	0.414809	1.695055
0.95909	22	21539641	21540345	MSTRG.34622.5	0.0	0.0	0.0	0.0	0.0	2.510232	0.043758	0.0	0.078205	0.03606	0.195641	0.136577	0.0	0.12673	0.0	4.48104
0.96077	22	21539641	21540345	MSTRG.34622.6	0.0	0.0	0.0	2.413243	0.0	1.679367	0.0	0.0	0.0	0.800242	0.172209	0.0	0.0	0.0	0.0	0.750421
0.94633	22	21539641	21540345	MSTRG.34622.7	1.120826	0.438831	0.0	0.170732	0.0	4.057339	0.0	0.305994	0.0	0.0	0.0	0.359457	0.0	0.0	0.273062	6.561896
0.90877	22	21539641	21540345	MSTRG.34622.8	0.776404	0.21149	0.0	0.445109	0.0	7.911879	0.433537	1.784292	0.0	0.13092	0.0	0.374685	0.0	3.266356	1.265166	2.29894
0.96061	22	23131624	23135422	MSTRG.34635.1	0.157676	0.801507	0.0	0.048918	1.117524	2.190283	0.010841	0.726729	0.161163	0.275159	0.695151	5.924545	0.173802	0.0	0.217216	1.168734
0.89324	1	143571392	143571593	MSTRG.3467.1	0.0	0.0	0.0	0.0	0.0	1.820778	0.0	4.601093	0.0	2.016234	0.0	0.0	3.138212	0.0	0.0	0.0
0.94965	22	25995661	25996711	MSTRG.34689.1	0.105761	0.754266	0.0	0.155055	0.765053	2.085355	0.111103	0.0	0.2314	1.891573	0.234144	3.2561	0.241294	1.967144	0.114229	71.939659
0.81750	22	28381514	28381642	MSTRG.34720.1	3.855585	1.305667	0.567357	2.866238	0.0	2.803476	0.313181	10.236376	0.4381	0.801088	0.0	1.789873	1.490271	0.0	0.0	5.398542
0.95948	22	29303832	29303850	MSTRG.34740.1	0.043339	0.443084	0.0	0.116702	0.0	4.985243	0.006928	0.634809	0.022707	0.211336	0.070347	14.060615	0.077245	0.093832	0.045636	0.407548
1.00000	22	29393746	29393953	MSTRG.34744.1	0.0	0.0	0.0	0.0	0.0	7.01323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NA	1	143811052	143813210	MSTRG.3476.1	0.0	0.0	0.0	0.0	0.0	0.030011	0.0	0.0	0.0	0.144483	0.0	0.0	0.0	0.0	0.0	0.073614
0.97693	22	29845091	29845391	MSTRG.34761.1	0.0	0.0	0.0	0.0	0.0	1.953438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.921544
NA	1	143812489	143813210	MSTRG.3476.2	0.0	0.019412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.402743	0.061729	0.0	0.0	0.0	0.0	0.029007
0.77170	22	30063270	30063770	MSTRG.34765.1	0.203453	2.44192	0.0	0.255635	0.0	3.614918	2.569479	0.520485	1.474965	0.0	1.094409	0.951011	0.61008	0.0	3.192249	4.015993
1.00000	22	30063270	30063770	MSTRG.34765.2	0.0	0.032084	0.0	0.0	0.0	0.226534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57801
0.96503	22	30177414	30181496	MSTRG.34770.1	0.167766	0.516425	0.0	0.136048	0.0	9.538368	0.169034	0.811423	0.182564	0.211977	0.287796	3.264104	0.152075	0.156165	0.269488	0.425139
NA	22	30740712	30740816	MSTRG.34772.1	0.0	0.0	0.0	0.0	0.0	0.224907	0.0	0.0	0.0	0.030066	0.0	0.141271	0.0	0.0	0.057885	0.0
1.00000	22	31582550	31582724	MSTRG.34772.2	0.0	0.0	0.0	0.0	0.0	2.493806	0.0	0.0	0.0	0.637373	0.0	0.042552	0.0	0.0	0.258107	0.095829
1.00000	22	31582550	31582724	MSTRG.34772.4	0.0	0.0	0.0	0.0	0.0	5.07332	0.0	0.0	0.0	0.0	0.0	0.986381	0.0	0.0	0.0	0.0
0.97960	22	31138613	31138969	MSTRG.34773.1	0.0	0.0	0.0	0.0	0.0	6.647239	0.0	0.0	0.0	0.0	0.0	1.785283	0.0	0.0	0.0	0.0
0.94603	22	32321046	32330415	MSTRG.34777.9	0.546828	0.511722	0.0	0.083964	0.063704	2.449452	14.547815	0.152032	0.157377	0.339095	0.2659	3.566755	0.246487	0.829128	0.185057	0.678971
0.97296	22	33525602	33527180	MSTRG.34792.1	0.203451	0.261056	0.0	1.465179	0.0	1.631331	0.0	0.0	0.076094	0.0	0.0	0.0	0.0	0.0	0.0	8.569215
0.98511	22	34789056	34790137	MSTRG.34816.1	0.309396	0.305021	0.0	0.132699	0.0	1.694822	0.046849	0.293306	0.418884	0.030135	10.610572	0.183124	0.040819	0.0	0.116462	0.292308
1.00000	22	35065534	35065808	MSTRG.34819.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.197256
1.00000	22	36252184	36252285	MSTRG.34829.1	0.317402	0.0	0.0	0.0	0.0	15.744308	0.0	0.0	0.0	0.0	0.0	0.942141	0.0	0.0	0.0	0.0
0.94382	22	35447341	35451816	MSTRG.34831.1	0.079385	0.332076	0.0	0.059412	0.0	5.520579	0.015663	0.0	0.083442	0.0	0.032147	7.593477	0.048372	0.0	0.203241	0.162918
0.94787	22	35464887	35465204	MSTRG.34832.1	0.115061	0.83227	0.0	0.0	0.296934	12.361465	0.048957	0.0	0.521469	0.0	0.0	24.930559	0.0	0.0	0.276696	0.361176
0.93405	22	35491000	35491844	MSTRG.34833.1	0.202252	0.706647	0.0	0.172476	0.0	5.056374	0.013008	0.059779	0.0	0.0	0.0	5.145768	0.0	0.0	0.292131	0.0
0.97896	22	40023376	40023731	MSTRG.34837.1	9.363508	0.0	0.0	0.0	0.0	2.025532	0.0	0.0	0.0	0.0	0.0	0.187869	0.0	0.0	0.0	0.0
0.98244	22	39026047	39028005	MSTRG.34840.1	0.049731	0.005936	0.0	0.0	0.0	1.517962	0.0	0.066772	0.0	0.0	0.0	0.057881	0.0	0.0	0.0	4.87785
NA	1	144027320	144027666	MSTRG.3484.1	0.0	0.026279	0.0	0.0	0.0	0.09276	0.0	0.045553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.218045
0.97315	22	39484356	39484528	MSTRG.34843.1	0.0	0.436916	0.0	0.0	0.0	9.849492	0.0	0.0	0.0	0.0	0.725505	2.512616	0.0	0.0	0.17038	0.0
0.94254	22	39592250	39592931	MSTRG.34844.1	0.453616	0.515919	0.0	0.35222	0.187889	5.289543	0.023386	0.0	0.170838	0.500487	0.321186	6.908705	0.237727	0.193623	0.057694	0.407404
0.95529	22	39749803	39750103	MSTRG.34845.1	0.884595	0.0	0.0	0.378703	0.0	11.191831	0.0	0.0	0.0	0.0	0.0	3.117971	0.0	0.0	0.17076	1.619952
NA	22	39799079	39799292	MSTRG.34846.1	0.0	0.0	0.0	0.0	0.0	0.030876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.98670	22	36641053	36641185	MSTRG.34855.10	0.430877	1.038865	0.0	0.825645	0.0	1.223225	0.06965	0.0	0.137409	0.411002	0.695004	0.755022	0.643093	8.234431	1.094715	1.094597
0.89561	22	36762970	36763445	MSTRG.34855.14	0.427401	0.028612	0.0	0.834748	0.0	5.255467	0.017795	0.0	0.198883	0.155084	3.169078	0.984252	0.0	4.240724	0.228567	0.520107
0.89828	22	36816949	36817091	MSTRG.34858.1	0.395526	0.004144	0.0	0.0	0.0	0.881516	0.0	0.0	4.040637	0.0	0.0	1.848823	0.194725	3.352891	1.35831	0.104142
0.85288	22	36887347	36887430	MSTRG.34859.1	21.701727	0.995655	0.37982	1.090064	0.511376	2.875823	0.342209	0.016591	2.318514	0.41252	12.927976	0.60697	0.349636	77.769295	7.296392	0.662049
0.95303	22	36880143	36880208	MSTRG.34859.2	3.185391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.348684	0.0	17.399723	0.0	0.0	0.0	0.0	0.0
0.98976	1	144062969	144063049	MSTRG.3486.1	0.215115	0.543176	0.0	0.0	0.0	1.408326	0.0	0.379462	0.0	0.0	0.0	9.287881	0.0	0.0	0.12498	0.0
1.00000	22	37325232	37327433	MSTRG.34863.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.308944	0.0	0.0	0.0	0.0	0.0	0.0
NA	22	37440974	37441136	MSTRG.34871.13	0.0	0.0	0.0	0.108459	0.0	0.346419	0.101478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.146295
0.95988	22	37465785	37466356	MSTRG.34871.14	0.03167	0.272194	0.0	0.026366	0.0	0.412219	0.194365	0.142136	0.0	0.29053	1.525737	0.0	0.314912	0.0	0.023685	1.289482
0.65401	22	37438371	37438892	MSTRG.34871.2	4.954863	0.014516	1.080889	9.146185	0.318478	10.172099	6.051677	10.882022	0.06893	6.534211	0.340642	1.5e-05	0.056234	19.45034	2.875882	7.929686
0.82027	22	37438371	37438892	MSTRG.34871.3	0.0	3.189933	0.0	0.0	0.0	0.172356	0.0	0.0	2.143807	0.0	4.22069	3.562017	0.0	0.0	0.0	1.992059
0.58835	22	37600825	37601084	MSTRG.34871.33	4.334904	2.054918	4.304264	1.341286	0.584307	5.084847	1.771673	4.635645	19.501457	6.175157	5.782227	2.855303	2.552107	4.486449	10.787234	3.417874
0.77763	22	37600028	37600678	MSTRG.34871.34	2.825823	1.166395	0.0	2.14295	1.981475	3.284391	0.652327	9.053557	2.122366	0.56051	0.0	0.692967	3.234963	0.9171	0.500822	4.924911
0.31636	22	37464085	37464391	MSTRG.34871.4	11.267097	10.35671	1.091567	4.50123	6.269782	11.648983	5.349542	3.390656	1.635262	10.753728	9.645846	10.761463	5.599609	7.314193	2.081796	12.016334
0.64768	22	37437745	37438892	MSTRG.34871.5	12.368705	0.763248	1.361987	0.0	1.268347	5.101735	8.642803	1.135492	1.853666	6.703499	9.799476	0.076725	4.129897	2.826184	1.083809	15.009794
1.00000	22	37438371	37438460	MSTRG.34871.6	0.0	0.0	0.0	0.0	0.0	3.365123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.97237	22	37438371	37438789	MSTRG.34871.8	0.0	0.0	0.0	0.0	0.0	0.392324	0.0	0.0	0.0	0.0	0.0	0.0	0.00012	26.205153	0.005357	3.870705
0.91222	22	37438371	37438892	MSTRG.34871.9	0.0	0.0	0.0	0.0	0.0	3.938934	0.0	0.0	0.0	0.0	0.0	0.0	0.059875	4.301471	0.0	8.578907
0.81826	22	37613095	37613212	MSTRG.34873.2	5.112752	4.293287	0.0	0.385491	0.0	4.171681	0.659072	1.083085	1.099545	0.482652	0.0	2.881661	2.084673	0.0	0.517249	10.792371
0.99558	22	37778825	37780488	MSTRG.34875.1	0.0	0.0	0.0	0.0	0.0	1.190357	0.012862	0.010624	0.0	0.0	0.0	0.23753	0.0	0.0	0.0	13.868855
0.99072	22	41879949	41880271	MSTRG.34887.1	0.0	0.0	0.0	0.0	0.0	9.262003	0.0	0.0	0.0	0.0	0.0	1.36325	0.0	0.0	0.0	0.0
1.00000	22	41861393	41861562	MSTRG.34900.1	0.0	0.0	0.0	0.0	0.0	9.319513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.70794	22	40819258	40819550	MSTRG.34901.1	3.33251	2.643658	0.0	2.071847	1.568717	9.105528	1.059588	3.253628	1.523679	0.67177	3.763777	1.9119	3.217138	0.724887	1.066444	4.293833
0.92560	22	40819258	40819376	MSTRG.34901.2	0.0	0.646064	0.0	0.0	0.879215	5.79539	0.53276	0.0	0.0	0.0	0.0	1.35482	0.0	1.32749	1.603734	2.46376
0.83090	22	40819258	40819376	MSTRG.34901.3	3.222573	1.477466	0.0	0.0	0.0	2.684019	0.0	1.078513	0.0	0.827384	2.821141	1.612613	0.0	0.0	0.651953	0.156597
0.78221	22	40819258	40819376	MSTRG.34901.4	2.009468	0.565736	0.0	0.363762	1.350961	3.904982	0.647804	4.389974	0.745273	0.271792	0.0	1.462773	0.547822	3.56585	0.517154	2.270499
1.00000	22	40819258	40819376	MSTRG.34901.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.304777	0.0	0.168772	0.0	0.615712	0.0	0.0	0.0	0.0
1.00000	22	40819258	40819376	MSTRG.34901.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.89329	0.0	0.0	0.182758
0.95610	22	41332010	41332329	MSTRG.34922.1	0.0	0.0	0.0	0.325049	0.0	5.838183	0.0	0.0	0.0	0.0	14.574022	0.0	0.0	0.0	0.0	0.0
0.98929	22	41332010	41332329	MSTRG.34922.2	0.160113	0.0	0.0	0.0	0.0	1.336491	0.0	0.0	0.0	0.0	6.08732	0.33108	0.0	0.0	0.138326	0.0
0.91997	22	42794200	42794238	MSTRG.34926.1	1.584031	0.356785	0.0	0.0	0.0	2.240167	0.51318	0.252753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.662299
NA	22	42815352	42816746	MSTRG.34927.1	0.0	0.0	0.0	0.0	0.0	0.650768	0.0	0.0	0.0	0.0	0.144839	0.0	0.0	0.0	0.135222	0.093355
0.66639	22	42858985	42859851	MSTRG.34930.1	1.582586	6.007389	0.802529	0.366728	0.598571	6.480662	3.720583	0.0	2.181147	3.603222	3.271543	2.574318	0.491865	7.081838	0.615476	1.18356
0.85106	22	43086151	43086348	MSTRG.34934.1	1.923128	0.0	0.0	0.0	0.0	1.836148	0.0	0.0	0.493834	7.558535	0.0	0.222839	0.0	2.501116	2.805063	3.702735
NA	22	44005652	44008679	MSTRG.34939.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.315586
0.96901	22	44094734	44094783	MSTRG.34941.1	2.587089	0.135993	0.0	0.247182	0.0	12.093246	0.035481	0.652002	0.253375	1.231221	0.283638	0.341807	0.0	0.0	0.023123	0.440026
0.96295	22	43524353	43524513	MSTRG.34950.2	0.0	0.860497	0.0	0.77283	0.0	1.745528	0.0	1.011651	0.0	0.0	0.0	4.812045	0.0	0.0	1.355959	0.0
0.65787	22	43868951	43869619	MSTRG.34960.1	2.165712	2.365987	0.650866	0.92374	6.334889	11.031691	0.586281	0.432522	1.724413	1.237419	3.383785	8.427541	0.870816	5.529816	2.172556	9.45225
0.58227	22	44392420	44393398	MSTRG.34969.1	4.58217	4.961729	0.879671	4.441803	8.088572	12.242912	1.022877	0.860054	2.079927	2.624982	4.72384	22.153847	3.24451	4.197339	4.905083	15.289495
NA	22	44409626	44411319	MSTRG.34971.1	0.0	0.943617	0.0	0.0	0.0	0.219525	0.0	0.0	0.0	0.0	0.433896	0.0	0.0	0.0	0.0	0.0
0.99430	22	45430473	45430499	MSTRG.34977.1	0.0	0.0	0.0	0.0	0.0	4.017263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.126155
0.98221	22	45520996	45521154	MSTRG.34978.1	1.088833	0.0	0.0	1.252254	0.0	1.408305	0.055482	0.025267	0.0	0.0	0.275372	0.091497	0.0	0.511686	0.151055	11.535233
0.99834	22	45553113	45553197	MSTRG.34981.1	1.020186	0.11252	0.0	0.181636	0.253468	0.320374	0.048004	0.0	0.025	0.0	0.030997	0.012467	0.024716	0.453079	2.234771	0.971606
0.87905	22	45552488	45553009	MSTRG.34981.2	0.877721	0.419637	0.0	1.24136	1.299706	2.911735	0.2588	0.037703	0.069163	1.283833	0.194484	0.250169	0.0939	7.184388	0.314616	5.933134
0.95678	22	45556316	45556665	MSTRG.34981.3	1.140412	0.787048	0.0	0.449638	1.431035	2.087177	0.123668	0.046007	0.09316	0.284885	0.585037	0.07218	0.605064	0.289193	0.358545	6.62136
0.90141	22	45552488	45553009	MSTRG.34981.4	0.106093	0.0	0.0	1.895832	1.058742	1.320581	0.021337	0.0	0.0	0.0	0.0	0.0	0.166191	0.091789	0.0	1.841918
NA	22	45551295	45552352	MSTRG.34981.5	0.109761	0.03277	0.0	0.05955	0.0	0.129308	0.133762	0.0	0.0	0.0	0.000229	0.184902	0.066144	0.038948	0.291582	0.535531
NA	22	45592831	45592843	MSTRG.34982.1	0.0	2.4e-05	0.0	0.0	6e-05	0.06036	0.0	0.0	0.0	0.000511	0.0	0.0	0.000794	0.0	0.0	0.003513
NA	22	46947848	46947896	MSTRG.34989.2	0.0	0.0	0.0	0.0	0.0	0.36052	0.0	0.0	0.0	0.0	0.45734	0.0	0.0	0.0	0.0	0.0
0.33884	22	46946176	46946228	MSTRG.34989.3	242.063065	48.729694	1.06321	74.395844	45.054043	205.587433	344.388214	77.325119	26.080854	78.969429	19.803209	16.689207	272.190765	310.680756	27.706898	13.588305
0.12744	22	46920811	46921125	MSTRG.34990.1	1504.575073	588.827698	38.135891	1172.260254	520.887573	1164.418335	867.574585	930.612183	144.716187	820.495239	659.660645	854.119995	1243.026489	1128.090332	671.703125	476.100983
0.98691	1	144498369	144498611	MSTRG.3499.3	0.0	0.0	0.0	0.0	0.0	2.559363	0.0	0.0	0.0	119.695755	0.0	0.0	0.0	0.0	0.0	0.0
0.95184	22	47858463	47861212	MSTRG.34993.1	1.285982	5.503973	0.0	0.117997	0.0	1.505075	0.866229	0.0	0.108463	0.0	0.204236	0.674839	0.0	0.604243	0.541808	1.771098
NA	22	47151841	47152894	MSTRG.34998.3	0.0	0.0	0.0	0.0	0.0	0.036376	0.0	0.0	0.013276	0.0	0.175623	0.0	0.0	0.0	0.0	0.482995
1.00000	22	47155403	47155584	MSTRG.34998.4	2.083733	0.0	0.0	0.0	0.0	0.036744	0.0	0.0	0.178228	0.0	0.755746	0.0	0.0	0.0	0.062176	0.697472
0.97921	1	144528749	144529266	MSTRG.3500.1	0.0	0.0	0.0	0.0	0.0	3.84646	0.0	0.0	0.0	248.087509	0.0	1.450534	0.0	0.0	0.0	0.629825
0.81361	22	47734349	47734503	MSTRG.35008.1	0.35166	0.377873	0.0	0.135281	0.708677	2.595507	0.184795	6.253231	0.474684	3.14259	0.660519	3.70227	7.167542	0.0	0.142571	1.304316
0.96369	22	47790100	47790114	MSTRG.35009.28	0.0	0.253504	0.0	0.0	0.0	2.137572	0.0	0.0	0.0	4.033668	0.0	0.103903	0.590545	0.0	0.0	0.0
NA	22	47749373	47749780	MSTRG.35010.1	0.0	0.016404	0.0	0.0	0.0	0.051549	0.0	0.031932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	1	144520178	144520510	MSTRG.3501.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.979862	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	1	144519775	144520117	MSTRG.3501.3	0.0	0.0	0.0	0.0	0.0	0.496523	0.0	0.0	0.0	26.113598	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	22	48396200	48396628	MSTRG.35013.1	0.544092	0.355554	0.0	0.195128	0.0	8.840586	0.202261	0.459948	0.459041	0.0	0.186644	0.14577	0.0	0.0	0.46194	0.967174
1.00000	1	144519530	144519695	MSTRG.3501.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.252636	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	1	144520419	144520510	MSTRG.3501.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.067341	0.0	0.0	0.0	0.0	0.0	0.0
NA	22	48465701	48465752	MSTRG.35016.1	0.155845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.202836	0.0	0.113291	0.0	0.227603	0.0
NA	1	144520178	144520510	MSTRG.3501.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.170753	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	1	144549550	144550327	MSTRG.3502.1	0.0	0.0	0.0	0.0	0.0	0.568445	0.0	0.0	0.0	220.570297	0.0	0.0	0.0	0.0	0.0	0.0
0.99063	1	144549582	144550327	MSTRG.3502.2	0.0	0.0	0.0	0.0	0.0	1.90551	0.0	0.0	0.0	98.072601	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	1	144549550	144550327	MSTRG.3502.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.649733	0.0	0.0	0.0	0.0	0.0	0.0
0.98744	1	144558512	144558570	MSTRG.3503.1	0.0	0.0	0.0	0.0	0.0	1.565497	0.0	0.0	0.0	10.804049	0.0	0.072581	0.0	0.0	0.0	0.0
1.00000	22	48317227	48318500	MSTRG.35035.1	0.361036	0.116093	0.0	0.07207	0.187121	9.323796	0.090162	0.0	0.0	0.52738	0.0	0.410115	0.0	0.0	0.104742	0.99022
0.99964	22	48334548	48334897	MSTRG.35036.1	0.329234	0.210065	0.0	0.0	0.405451	10.918374	0.472111	0.0	0.0	1.012986	0.0	0.0	0.0	0.0	0.275851	0.488622
NA	22	48674924	48675372	MSTRG.35045.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.095438
0.98539	22	49384460	49386599	MSTRG.35073.1	0.092656	0.16262	0.311037	0.3796	0.0	1.386493	0.061718	0.65257	0.082007	1.046645	0.792512	0.456717	0.919416	0.901796	0.313226	5.466124
0.97010	22	49385608	49386599	MSTRG.35073.2	1.107208	0.267669	0.197321	0.250721	0.654589	2.690753	0.740898	0.758011	0.326703	1.40782	0.0	0.410512	0.334828	0.389888	0.838284	0.372193
0.98716	22	49384460	49385296	MSTRG.35073.3	0.0	0.729879	0.0	0.027737	0.0	1.864821	0.0	0.059149	0.0	0.479169	0.0	0.635663	0.367246	0.0	0.482193	1.127565
0.99281	22	49385297	49386599	MSTRG.35073.4	0.147474	0.678026	0.0	0.261282	0.0	1.108285	0.058884	0.435278	0.0	2.688433	1.003815	0.099756	0.928288	0.189595	0.418793	0.660561
0.97979	22	49385608	49386599	MSTRG.35073.5	0.344174	0.0	0.0	0.0	0.0	1.204486	0.313178	0.331571	0.183452	1.847176	0.0	0.43986	0.0	0.0	0.65488	0.264586
0.99413	22	49492109	49492256	MSTRG.35074.1	0.323645	0.377018	0.0	0.0	0.0	1.202533	0.158519	0.063082	0.399698	0.0	0.0	0.774463	0.430171	0.0	0.288257	8.109561
0.89038	22	49767369	49767938	MSTRG.35079.8	0.157243	0.108557	0.0	0.164241	0.0	2.578958	0.174274	0.066051	0.14345	2.178507	0.211595	0.050647	0.121703	0.0	0.072298	2.179694
1.00000	22	49846029	49846067	MSTRG.35080.7	0.0	0.0	0.0	0.0	0.0	0.948666	0.0	0.0	0.0	0.0	0.0	0.063974	0.0	0.0	0.0	7.918527
1.00000	22	49815869	49819176	MSTRG.35080.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.875735
1.00000	22	50061908	50063933	MSTRG.35085.15	0.0	0.0	0.0	0.0	0.0	2.571962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	1	144593179	144593257	MSTRG.3509.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	230.390762	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	22	50308164	50311863	MSTRG.35096.2	0.0	0.0	0.0	0.0	0.0	1.702801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.45264	22	51008595	51008696	MSTRG.35124.1	6.336719	5.245734	2.160945	0.891067	8.821376	10.709856	4.181529	1.443967	4.124119	1.812271	4.188524	5.39379	4.871164	10.478123	2.204598	12.103837
0.87387	22	51014386	51014601	MSTRG.35125.1	1.382127	1.959189	0.0	1.213647	0.0	8.517516	0.813188	1.081376	0.537852	0.798266	1.699483	3.674782	0.890077	1.169433	0.44312	2.217779
0.83042	22	51099234	51099815	MSTRG.35127.1	0.468728	1.320192	0.0	1.336334	0.0	0.904814	0.199468	2.620895	0.267034	2.362272	0.677778	0.956291	1.271721	3.795376	4.75291	0.887538
0.96854	22	51152693	51152737	MSTRG.35128.1	0.355162	0.982802	0.0	0.0	0.0	1.42615	0.0	0.231079	0.0	0.0	1.692956	1.091917	0.0	0.0	0.561058	7.798271
0.54674	22	51189356	51189578	MSTRG.35129.1	11.477657	3.949785	0.0	0.949509	3.196586	5.23023	3.624419	3.103949	2.229877	11.248332	3.549706	2.094685	2.383161	2.332608	4.409806	4.729896
