tau	chr	start	end	transcript_id	Skin	Blood	Spleen	Adipose	Abomasum	Ear_bone	Cecum	Lung	Antler	Cerebrum	Cerebella	Jejunum	Rumen	Muscle	Kidney	Testis	Colon	Heart	Ileum	Liver	Esophagus
NA	chr24a	5792878	5792985	MSTRG.14073.1	0.041176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.93360	chr24a	4932035	4932104	MSTRG.14077.1	1.145877	0.0	0.0	0.0	0.0	0.0	0.0	0.064442	57.95435	1.210715	0.0	0.0	0.382421	0.0	8.761454	6.074927	0.0	0.0	0.0	2.972228	0.0
1.00000	chr24a	4955459	4955495	MSTRG.14078.1	0.014809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.070428	0.0	0.0	0.0	0.0	0.0	0.174862	0.14467	0.0	0.0	0.0	0.0	0.0
0.99269	chr24a	5144817	5145158	MSTRG.14081.1	0.238528	0.0	0.195373	1.348488	0.0	0.0	0.0	1.11772	16.573307	0.0	0.0	0.0	0.144612	0.0106	0.0	0.0	0.0	0.03768	0.0	0.0	0.0
0.92135	chr24a	5964935	5965662	MSTRG.14086.1	0.0	0.0	0.0	0.0	0.0	0.0	3.577423	0.0	0.0	0.0	0.0	4.88652	0.0	0.0	0.0	0.0	0.211339	0.0	3.390136	0.0	0.0
1.00000	chr24a	6039748	6039772	MSTRG.14088.1	0.317296	0.0	0.0	0.147822	0.0	0.129736	0.0	0.0	0.199793	0.220562	0.0	0.080699	0.39799	0.0	0.0	16.357506	0.0	0.0	0.0	0.0	0.453024
NA	chr24a	6185147	6186585	MSTRG.14089.1	0.280446	0.0	0.0	0.25674	0.0	0.0	0.487583	0.0	0.807021	0.0	0.0	0.243789	0.600266	0.0	0.0	0.093869	0.589687	0.0	0.329295	0.0	0.0
0.99299	chr24a	6563593	6564338	MSTRG.14095.1	1.269534	0.0	0.0	0.318773	0.116654	0.0	0.107213	0.0	0.9282	0.459522	0.058209	0.366926	0.300235	0.32681	0.0	5.489274	0.199671	0.0	0.084343	0.0	0.0
NA	chr24a	6574939	6575059	MSTRG.14097.1	0.003793	0.0	0.018731	0.033606	0.0	0.0	0.0	0.000448	0.005655	0.0	0.0	0.001147	0.010451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NA	chr24a	6575377	6575453	MSTRG.14097.2	0.011387	0.0	0.005066	0.029429	0.0	0.0	0.0	0.011189	0.069679	0.0	0.0	0.018225	0.013363	0.0	0.0	0.00083	0.0	0.0	0.0	0.0	0.0
NA	chr24a	6575246	6575453	MSTRG.14097.3	7.4e-05	0.0	0.0	0.080954	0.0	0.0	0.0	0.013862	0.045195	0.0	0.0	0.023825	0.014778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NA	chr24a	6575330	6575376	MSTRG.14097.4	0.003664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00521	0.0	0.0	0.021853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	chr24a	6582550	6582869	MSTRG.14098.1	0.14084	0.0	0.036522	0.019907	0.0	0.0	0.137879	0.0	0.093047	0.0	0.0	0.079571	0.008535	0.009687	0.0	3.062683	0.0	0.030553	0.034032	0.0	0.110374
0.96544	chr10a	108620	109009	MSTRG.14.1	0.829718	0.0	0.0	0.0	0.590899	0.0	0.0	0.0	4.592113	0.0	0.0	0.0	2.867875	0.0	0.0	0.210911	0.0	0.0	0.0	0.0	0.0
0.88192	chr24a	6600435	6600762	MSTRG.14100.1	1.103989	0.0	0.0	0.426987	0.940022	0.5843	1.131926	0.333068	2.423855	1.611032	1.579198	0.431235	2.015697	1.020535	0.781657	5.952221	2.2068	0.267198	1.930144	0.0	0.351318
0.99566	chr11a	54673777	54674094	MSTRG.1410.1	0.286395	0.195235	0.085016	0.134179	0.0	0.133942	0.132611	0.079154	0.729525	0.131836	0.030258	0.240494	1.273108	0.125207	0.008772	16.120005	0.295037	0.0	0.55501	0.129344	0.017504
0.90358	chr24a	6726655	6726691	MSTRG.14103.1	1.849923	1.586661	0.719008	0.038995	0.0	0.0	0.829671	0.0	5.930931	0.0	0.0	1.18759	0.537649	0.56691	0.0	0.5224	3.098116	0.0	2.867778	0.0	0.0
1.00000	chr24a	6740828	6742235	MSTRG.14104.1	0.259112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.230595	0.0	0.0	0.0	0.0	0.0	0.0	44.207973	0.0	0.0	0.0	0.0	0.0
1.00000	chr24a	6740828	6742235	MSTRG.14104.2	0.199422	0.0	0.0	0.0	0.0	0.0	0.0	0.218816	0.288386	0.0	0.0	0.0	0.068443	0.0	0.0	7.638307	0.138208	0.0	0.186364	0.0	0.0
1.00000	chr11a	54701429	54701651	MSTRG.1411.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.448222	0.0	0.0	0.0	0.0	0.0
NA	chr24a	6930105	6931824	MSTRG.14113.1	0.003079	0.0	0.0	0.000136	0.0	0.0191	0.000514	0.0	0.028371	0.0	0.0	0.0	0.012255	0.0	0.0	0.012199	0.0	0.0	0.0	0.0	0.0
NA	chr24a	6932710	6933094	MSTRG.14114.1	0.004167	0.0	0.0	0.03734	0.0	3e-06	0.000559	0.0	0.004739	0.0	0.0	0.0	0.001865	0.0	0.0	0.006523	0.0	0.0	0.0	0.0	0.0
0.95548	chr24a	7298616	7300443	MSTRG.14120.1	2.462772	0.0	0.0	0.0	0.332425	0.0	0.0	0.0	5.093307	0.0	0.0	0.0	1.730301	0.0	0.157231	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	chr24a	7372247	7372528	MSTRG.14121.1	0.207341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.087759	0.0	0.0	0.0	0.0	0.0
0.90618	chr24a	7405501	7405780	MSTRG.14122.1	2.330933	6.964229	0.329452	0.372675	0.527689	0.49623	0.108806	0.299624	3.211359	0.0	0.0	0.0	1.246387	0.758529	0.165097	9.248012	0.518157	0.094546	0.254326	0.1986	0.0
1.00000	chr24a	7405501	7405780	MSTRG.14122.2	0.621442	0.0	0.0	0.0	0.192478	0.0	0.0	0.0	0.853583	0.0	0.0	0.0	0.276029	0.109621	0.0	4.033971	0.0	0.0	0.0	0.0	0.0
0.81962	chr24a	7405501	7405780	MSTRG.14122.3	2.859178	0.0	2.973102	0.0	1.421897	0.0	0.0	0.356824	2.965546	0.0	0.0	0.0	1.568053	1.18404	0.0	4.452925	0.0	0.08472	0.0	3.287832	0.0
0.98440	chr24a	8057589	8057685	MSTRG.14124.1	0.87565	7.505404	0.633145	0.0	0.0	0.0	0.0	1.106473	0.436157	0.0	0.0	0.0	1.669013	0.0	0.0	0.0	1.015701	0.0	0.336731	0.0	0.0
1.00000	chr24a	8166725	8166836	MSTRG.14126.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28483	0.0	0.0	0.0	0.0	0.0	0.0	11.070303	0.0	0.0	0.0	0.0	0.0
0.79305	chr24a	7582888	7582899	MSTRG.14130.1	1.303667	3.25478	1.615272	0.361652	0.0	1.865834	1.095055	0.613524	2.472523	0.0	0.0	1.778533	1.763322	0.365514	0.0	1.180691	4.469786	0.08735	3.106632	0.311978	1.234048
0.97245	chr24a	7582166	7582396	MSTRG.14130.2	0.543166	0.0	0.528587	0.533982	0.0	0.062331	0.599928	0.222526	0.956649	0.0	0.0	0.22063	0.787569	0.270945	0.0	0.327785	0.501353	0.0	1.555582	0.0	2.229653
NA	chr24a	7556833	7556997	MSTRG.14130.3	0.004929	0.0	0.0	0.006836	0.0	0.0	0.0	0.000784	0.015807	0.0	0.0	0.001798	0.005476	0.002657	0.0	0.0	0.003513	0.0	0.001729	0.0	0.0038
0.84785	chr24a	7615058	7615545	MSTRG.14131.1	0.336955	2.656734	0.469749	0.228954	0.134998	0.0	4.397907	0.174961	2.516664	0.0	0.0	1.431853	2.35576	1.251662	0.0	0.381813	3.234263	0.0	7.171816	0.0	0.0
0.80520	chr24a	7618366	7618643	MSTRG.14133.1	1.962113	7.071217	0.293048	1.097215	0.349168	0.0	6.632392	0.480735	8.75465	0.0	0.0	2.664513	4.711683	0.211519	0.0	0.0	5.943102	0.0	17.257263	0.0	0.0
0.98043	chr24a	7694600	7694656	MSTRG.14135.1	0.984686	0.694262	0.494086	0.0	0.953322	2.366865	0.05555	0.0	0.352255	0.0	0.0	0.0	9.034874	0.028259	0.0	0.646149	0.0	0.0	0.0	0.060353	0.0
1.00000	chr24a	7718856	7718888	MSTRG.14135.2	0.774903	0.0	0.153287	0.0	0.0	0.683613	0.0	0.0	0.14796	0.0	0.0	0.0	0.787825	0.0	0.0	4.928864	0.0	0.0	0.09672	0.585687	0.0
0.94084	chr24a	7712749	7713114	MSTRG.14136.1	0.990993	0.0	0.599256	5.825804	0.496562	0.191086	0.283097	0.0	2.381932	0.0	0.0	0.940542	1.063715	0.394792	0.287752	3.175695	0.0	0.932148	0.663851	0.664863	0.0
0.93500	chr24a	7757159	7757239	MSTRG.14138.1	3.607873	0.0	1.368833	0.0	0.0	0.0	0.234335	0.0	6.322936	0.0	0.164544	0.0	0.0	0.0	0.0	2.225956	0.0	0.0	0.0	0.0	0.0
0.99602	chr24a	7779044	7779435	MSTRG.14138.2	1.075397	0.0	0.538319	0.100597	0.0	0.7073	0.0	0.0	1.158913	0.766851	0.241898	0.0	0.388212	0.0	0.078757	15.887901	0.0	0.0	0.084414	0.0775	0.0
1.00000	chr24a	7779044	7779435	MSTRG.14138.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.915056	0.0	0.0	0.0	0.0	0.0
1.00000	chr24a	7793080	7793356	MSTRG.14139.1	0.300833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.302	0.0	0.0	0.0	0.0	0.0
NA	chr10a	8086177	8086468	MSTRG.141.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020374	0.0	0.0	0.0	0.0	0.0
0.58696	chr11a	54849766	54849990	MSTRG.1414.1	2.152478	0.0	0.29715	11.047482	1.787032	2.480828	1.60221	3.428825	3.306291	15.151625	11.132615	0.381615	3.400385	3.869574	13.984323	2.256178	1.018127	15.408715	0.745362	5.538044	8.576303
0.77434	chr24a	7876429	7876610	MSTRG.14141.1	2.411877	0.75991	2.638717	6.224567	0.327228	3.713394	0.828391	0.602706	3.858105	0.180177	0.102422	1.141282	2.996384	1.901527	1.60353	2.465895	1.636622	0.181347	0.65802	0.934866	0.458183
0.82729	chr24a	8287480	8288181	MSTRG.14143.1	1.4806	0.977048	1.49827	2.657366	0.407975	1.334409	1.142542	1.399376	2.473292	1.441628	0.924558	1.34347	1.236505	1.14189	3.032313	8.483464	1.299793	2.267086	1.292187	1.64137	0.765912
0.76232	chr24a	8317766	8318250	MSTRG.14145.1	2.561521	6.658922	1.218508	1.909743	0.569458	0.804244	1.229602	0.829716	4.310855	0.330964	1.14393	2.409553	3.812557	0.668561	0.153508	5.122772	1.860043	0.115267	2.593682	0.725783	0.40306
0.92603	chr24a	8317895	8318250	MSTRG.14145.2	0.0	0.0	0.0	0.0	0.0	0.0	1.171009	0.0	0.146926	0.0	0.0	1.684119	1.437733	0.0	0.0	0.0	1.913035	0.0	3.135897	0.0	0.0
0.96181	chr24a	8317766	8318250	MSTRG.14145.3	1.674483	0.0	0.0	0.133606	0.0	0.0	0.75716	0.058574	1.186986	0.140964	0.0	0.0	0.93001	0.144746	0.0	1.248988	0.113093	0.146611	0.0	0.447536	0.0
0.91963	chr24a	8317723	8318250	MSTRG.14145.4	2.905897	0.0	0.0	0.113899	0.0	0.0	1.008835	0.244473	1.649196	0.486885	0.0	0.0	0.849722	0.063665	0.031314	1.585774	1.339279	0.029188	4.258701	0.458424	0.031541
NA	chr24a	8531364	8531477	MSTRG.14150.1	0.0	0.0	0.0	0.0	0.0	0.0	0.005356	0.0	0.03428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.97294	chr24a	8606164	8606541	MSTRG.14151.1	0.52074	0.276774	0.224419	0.704997	0.0	0.0	0.25151	0.580428	6.706503	0.0	0.267487	0.0	0.556513	0.076273	2.800643	0.138473	0.0	0.123236	0.0	0.192894	0.145231
0.67372	chr24a	8674114	8674842	MSTRG.14152.1	3.584121	2.086114	6.645154	8.546136	1.588561	4.36338	2.650199	2.568964	6.677577	0.217402	1.745576	1.247854	6.296515	1.523104	1.125962	17.776495	3.923946	0.903406	3.336392	0.965057	3.476593
0.84629	chr24a	8702726	8702938	MSTRG.14154.1	1.970681	0.0	1.729285	1.118454	0.8939	3.138519	0.490572	0.587868	8.011135	0.514503	1.103908	1.903381	2.656753	0.520278	1.182354	4.188649	0.571756	0.486258	0.779038	1.813822	0.628716
0.87063	chr24a	8780485	8780724	MSTRG.14155.1	0.864617	0.0	1.200557	0.0	0.0	0.0	0.660511	0.333844	3.675683	0.0	0.0	2.068439	2.349836	0.306733	0.0	1.787988	0.710378	0.0	2.781757	0.086607	0.0
1.00000	chr24a	8769346	8769715	MSTRG.14159.1	0.0	0.0	0.0	0.0	0.0	0.0	0.573476	0.0	0.0	0.0	0.0	0.688932	0.0	0.0	0.0	0.370772	0.456446	0.0	3.432974	0.079749	0.0
1.00000	chr11a	55942320	55942714	MSTRG.1416.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.394438	0.0	0.0	0.0	0.0	0.256364	0.0	23.376514	0.0	0.0	0.0	0.0	0.0
0.96040	chr24a	8880260	8880487	MSTRG.14163.1	1.187942	0.0	0.157878	0.433441	0.0	0.415518	0.304445	0.145285	2.276473	0.0	0.0	0.565424	0.773989	0.548794	0.0	4.290288	0.227026	0.0	1.171878	0.0	0.0
0.97744	chr24a	9040690	9041421	MSTRG.14167.1	1.526086	0.0	0.803009	0.572776	0.0	0.633058	0.173964	0.12697	6.82458	0.0	0.0	0.081393	0.679326	0.131111	0.027514	1.558527	0.149839	0.0	0.0	0.0	0.0
1.00000	chr11a	56012779	56012953	MSTRG.1417.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.336025	0.0	0.0	0.0	0.0	0.0
1.00000	chr24a	9255005	9255274	MSTRG.14176.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.297308	0.0	0.0	0.0	0.0	0.0
NA	chr24a	9490763	9491090	MSTRG.14180.1	0.000117	0.0	0.004255	0.0	0.0	0.0	0.0	0.0	0.004139	0.0	0.0	0.0	0.003583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.87133	chr24a	9509827	9510073	MSTRG.14181.1	0.747422	2.929709	0.866718	1.295519	0.288159	0.749011	0.486255	0.488194	4.210513	0.484124	0.0	0.63384	3.619699	0.296167	0.163579	7.676731	1.60368	0.0	2.044543	0.147541	0.319
0.95299	chr24a	9530986	9531139	MSTRG.14182.1	0.578781	0.601271	0.342076	0.168301	0.045876	0.428449	0.0	0.487516	4.258699	0.218807	0.0	0.269035	0.588229	0.123573	0.080343	4.670391	0.094821	0.082184	0.261703	0.616408	0.177197
0.81634	chr24a	9612613	9612715	MSTRG.14185.1	2.937866	31.668299	2.109718	1.318698	0.369669	1.821827	2.526529	2.129303	3.702458	0.332361	0.113368	1.849192	5.821177	1.496537	0.262866	6.506116	3.017109	0.260428	3.467029	0.505966	0.947514
0.85375	chr24a	9626094	9628900	MSTRG.14186.2	5.925203	0.0	259.360413	0.0	0.0	0.0	55.273499	0.0	33.137703	0.0	0.0	0.0	42.826294	0.0	0.0	0.0	24.741255	0.0	0.0	0.0	0.0
0.95488	chr24a	9733353	9733701	MSTRG.14192.1	0.394453	0.0	0.28562	0.2879	0.245432	0.573089	0.200978	0.411387	0.656962	0.076382	6.134428	0.060674	0.391001	0.050772	0.0	5.139978	0.069319	0.0	0.047619	0.0	0.0
0.87366	chr24a	9745369	9745442	MSTRG.14195.1	4.708673	0.0	3.079879	0.0	2.727471	0.734657	0.268737	0.69094	1.797328	0.0	0.0	0.156142	3.322185	0.0	0.0	0.366174	0.073677	0.0	0.0	0.0	0.103707
1.00000	chr24a	9934798	9934931	MSTRG.14197.1	0.118816	0.0	0.0	0.0	0.0	0.014034	0.0	0.38976	0.194182	0.073112	0.047933	0.0	0.023243	0.038276	0.0	14.272173	0.0	0.0	0.041283	0.0	0.043112
1.00000	chr24a	9930932	9931144	MSTRG.14197.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.472462	0.0	0.0	0.0	0.0	0.0
1.00000	chr24a	10011234	10011338	MSTRG.14199.2	0.212495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.236427	0.186683	0.0	0.0	0.0	0.0	0.0	1.141804	0.0	0.0	0.0	0.0	0.0
0.93745	chr24a	10049352	10051092	MSTRG.14204.1	2.961916	0.129914	4.2391	0.835798	0.779157	0.206241	0.402917	0.349208	2.056504	0.011493	0.152122	0.119962	0.884307	0.088811	0.04337	0.500814	0.158742	0.172608	0.267621	0.075458	0.263386
0.89066	chr24a	10049909	10051092	MSTRG.14204.2	3.448015	0.494331	0.380614	1.531529	0.719878	0.764504	0.341795	0.711387	4.000283	0.099859	0.077685	0.302296	3.925531	0.282794	0.248506	0.636717	0.708044	0.242824	0.23719	0.390089	0.602404
NA	chr24a	10049909	10051092	MSTRG.14204.3	0.260521	0.0	0.0	0.0	0.0	0.079986	0.0	0.0	0.543725	0.0	0.0	0.0	0.106415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.89355	chr24a	10154996	10155394	MSTRG.14207.1	0.862691	0.0	0.83158	5.91546	0.502749	0.378306	1.033835	1.081044	3.886101	0.860245	0.418501	0.720541	1.489764	0.277982	0.297607	3.261057	1.635684	0.513032	1.275084	0.732419	0.240145
1.00000	chr24a	10161316	10161596	MSTRG.14208.1	4.075438	0.0	0.0	0.0	0.559166	0.0	0.0	0.0	0.916194	0.0	0.0	0.0	0.0	0.0	0.0	0.45431	0.0	0.0	0.339273	0.0	0.0
0.99195	chr24a	10179478	10179985	MSTRG.14209.1	0.594887	0.811605	0.255846	2.175499	0.065997	0.0	0.428292	1.133261	0.416392	0.223336	0.0	0.336268	0.792162	0.0	0.0	0.413985	0.0	0.0	0.480162	0.0	0.2584
1.00000	chr24a	10179478	10179985	MSTRG.14209.2	0.730961	0.0	0.0	0.963931	0.093882	0.0	0.0	0.368181	0.76929	0.190917	0.0	0.0	0.396093	0.0	0.0	3.151651	0.0	0.0	0.0	0.0	0.310433
0.97013	chr10a	8088406	8088703	MSTRG.142.1	1.010853	0.0	0.923452	0.405809	0.331965	0.959397	1.054116	0.863627	3.208079	0.186202	1.159261	2.127533	1.395917	0.257855	0.0	71.223129	0.0	0.0795	0.857792	1.086351	0.0
0.90721	chr11a	56716334	56716603	MSTRG.1421.1	0.883011	2.101444	3.148872	0.30452	0.0	0.0	0.848944	0.29675	1.983853	0.334068	0.0	0.656743	0.428871	2.997353	0.0	7.65035	1.048441	0.0	1.058151	0.115477	0.0
NA	chr24a	10190967	10191113	MSTRG.14211.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048594	0.0	0.0
0.98376	chr24a	10677954	10678118	MSTRG.14217.1	1.663819	7.708838	0.468602	0.382255	0.562237	1.166928	0.0	0.903561	0.588644	0.304724	0.0	0.433717	0.37188	0.0	0.0	0.338509	0.0	0.254068	0.188061	0.090938	0.411048
0.99839	chr24a	10532110	10532188	MSTRG.14220.1	0.569194	1.098858	0.226909	0.0	0.0	0.0	0.677382	0.514467	0.284954	0.067868	0.0	0.090643	0.0	0.00576	0.164644	0.380765	0.22347	0.0	0.513198	18.826912	0.0
1.00000	chr24a	10532110	10532188	MSTRG.14220.2	0.260356	0.916518	0.37875	0.0	0.0	0.088272	0.046915	0.295823	0.194221	0.0	0.0	0.0	0.127028	0.078116	0.0	0.608594	0.111365	0.0	0.494982	4.023919	0.0
0.84939	chr24a	10549405	10549891	MSTRG.14221.1	5.513086	0.918824	1.765088	0.0	0.416406	0.242548	0.720734	1.49843	2.226222	0.219181	0.484474	0.077932	0.310909	0.150563	0.937263	4.834209	1.26282	0.700198	1.090395	5.957358	0.0
0.90560	chr24a	10571446	10571490	MSTRG.14224.1	2.734254	10.492556	2.328245	0.0	0.359088	1.724731	0.0	1.158347	2.104971	0.0	0.0	0.0	0.655659	0.070785	2.212937	1.428162	0.358798	0.233416	0.382562	0.0	0.0
0.50688	chr24a	10778130	10778285	MSTRG.14227.1	5.31169	15.069878	5.245868	6.6097	1.669949	4.979398	7.29958	2.630054	7.689655	1.746938	2.076834	7.578509	14.872783	1.920356	2.672082	19.368128	7.186589	1.070301	13.188145	3.430685	1.985567
1.00000	chr11a	57078095	57078244	MSTRG.1423.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.835855	0.0	0.0	0.0	0.0	0.0
1.00000	chr11a	57078095	57078244	MSTRG.1423.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.646908	0.0	0.0	0.0	0.0	0.0	0.0	7.825373	0.0	0.0	0.0	0.0	0.0
1.00000	chr24a	10876563	10876585	MSTRG.14232.1	0.602732	0.0	0.0	2.369702	0.0	0.0	0.112465	0.0	0.099553	0.0	0.0	0.0	0.180781	0.0	0.0	0.042828	0.129563	0.0	0.104119	0.0	0.0
1.00000	chr24a	10831800	10832440	MSTRG.14233.1	4.427087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.127282	0.0	0.0	0.0	0.109668	0.0	0.0	0.0	0.0	0.0	0.113259	0.0	0.0
0.93578	chr24a	11009663	11009689	MSTRG.14237.1	1.655054	1.408883	0.29389	0.011507	0.016195	0.910147	0.134149	0.118891	1.663799	0.263652	0.504336	1.633859	3.788816	1.215897	0.0	33.14909	1.308487	0.0	2.347936	0.641337	0.0
0.45383	chr24a	11008235	11008841	MSTRG.14238.1	28.393894	22.416367	6.275564	1.694964	2.205028	2.075119	18.379833	3.293392	21.896641	4.521633	11.635851	26.441057	16.177662	0.81401	5.712134	17.079666	4.813177	2.279176	27.337168	32.976952	1.419083
0.40986	chr24a	11008235	11008841	MSTRG.14238.2	40.672169	40.021706	50.911907	23.440956	16.305262	12.337006	7.730743	21.105452	58.344635	2.7878	7.819348	9.734549	18.829073	18.530565	1.903867	6.878739	6.000721	1.436146	13.611741	28.247469	3.406094
0.77098	chr24a	11008235	11008841	MSTRG.14238.3	50.823231	0.0	13.46947	32.620167	9.760459	0.0	0.0	16.843039	7.023741	0.0	0.0	0.0	3.535492	4.751563	0.0	0.369072	0.266829	0.0	0.0	6.52999	1.172074
0.84765	chr24a	11008235	11008841	MSTRG.14238.4	6.061593	0.0	2.33516	9.981821	3.747219	0.0	0.0	2.400296	1.738036	0.0	0.0	0.0	1.451125	0.0	0.0	0.0	0.0	0.0	0.0	3.450689	0.0
0.60272	chr24a	11067452	11067850	MSTRG.14240.1	4.412242	2.465085	3.182519	3.99459	1.06906	2.260557	1.492043	2.454613	8.824387	3.426312	1.957945	1.633858	1.935344	2.378417	1.608156	4.212829	1.349262	1.333561	5.738813	6.562182	1.152318
0.69795	chr24a	11067452	11067850	MSTRG.14240.2	4.81272	0.978421	2.405107	5.674011	1.515447	0.209257	3.505686	1.988937	6.825558	0.435325	0.067158	1.988685	2.609142	1.236071	0.351551	0.216364	2.109846	0.045617	3.494668	3.333848	0.387288
0.91474	chr24a	11067452	11067850	MSTRG.14240.4	1.363891	0.146408	1.313504	3.064939	0.582511	0.143729	0.309791	0.562205	1.030098	0.075092	0.560564	1.001562	0.59787	0.427427	0.153477	0.19063	0.637135	0.119448	2.412719	1.514158	0.328214
0.81361	chr24a	11067452	11067850	MSTRG.14240.5	1.260013	0.306414	0.742384	1.677929	0.404674	1.445859	0.860647	1.256462	3.579639	0.878223	1.722676	0.806942	1.320104	1.346523	2.611176	1.509535	0.885502	1.105577	2.264259	0.761329	0.39034
0.61947	chr24a	11067452	11067850	MSTRG.14240.6	7.947793	2.660111	5.70268	6.723339	1.244457	0.774338	4.264937	1.435291	6.530888	0.67051	0.416568	4.881238	3.418858	3.672203	0.773633	2.742418	1.421593	0.419575	11.305393	10.773867	0.288106
0.59086	chr11a	57088564	57089184	MSTRG.1424.1	6.945422	7.559631	2.606385	2.095424	2.018257	1.057338	8.990473	2.476954	11.63017	0.438665	0.584548	9.118258	4.714108	1.871419	0.8081	9.770433	1.456628	0.158476	10.521874	3.193865	0.617152
1.00000	chr24a	11979893	11980136	MSTRG.14242.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.363616	0.0	0.0	0.0	0.0	0.0
1.00000	chr24a	12131774	12131918	MSTRG.14243.1	0.0	0.0	0.0	0.0	0.089746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.843366	0.0	0.0	0.0	0.0	0.059428
1.00000	chr24a	12131774	12131918	MSTRG.14243.2	0.088505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.089331	0.0	8.897547	0.0	0.0	0.0	0.0	0.033313
1.00000	chr24a	13093068	13093325	MSTRG.14244.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.65135	0.0	0.0	0.0	0.0	0.0
1.00000	chr24a	13093912	13094222	MSTRG.14244.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.276045	0.0	0.0	0.0	5.562658	0.0	0.0	0.0	0.0	0.0
1.00000	chr24a	13008860	13010386	MSTRG.14246.1	0.359453	0.99585	0.590893	0.132413	0.0	0.66768	0.117093	0.114144	5.765412	0.0	0.0	0.077145	0.07404	0.376529	0.0	0.104477	0.0	0.0	0.233675	0.684352	0.0
0.97413	chr24a	13138659	13139025	MSTRG.14249.1	0.701964	0.0	0.0	0.0	0.0	0.0	0.0	3.253602	0.372242	9.775911	0.0	0.0	0.591059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	chr11a	57261521	57261738	MSTRG.1425.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.874756	0.0	0.0	0.0	0.0	0.0
0.63402	chr24a	11530459	11531603	MSTRG.14256.1	5.188064	7.394296	5.815927	8.201838	0.744336	9.400316	0.76715	1.338765	18.504114	0.580509	0.86463	2.655841	14.120621	4.920516	0.645594	16.042728	3.085361	0.258689	6.694244	1.340792	0.78673
0.95684	chr24a	11775505	11775775	MSTRG.14259.1	0.0	0.0	0.219091	0.0	0.0	0.0	0.0	0.234848	0.0	0.61853	0.0	0.0	0.0	0.0	0.0	4.876553	0.0	0.0	0.111321	6.268383	0.0
0.90838	chr24a	11819312	11819613	MSTRG.14260.1	2.246887	0.0	1.401316	2.671787	0.52722	0.0	1.276972	1.597652	9.361854	0.0	0.0	0.153228	0.076639	2.734198	0.0	0.050808	0.054207	0.0	1.283769	0.044454	0.0
