chr	start	end	transcript_id	Intestine	Testis	Abomasal	Submandibular-gland	Adipose	Retina	Skin	Liver	Ileum	Heart	Horn	Esophagus	Bone	Adrenal-gland	Lung	Muscle	Colon	Jejunum	Uterus	Kindey	Brain	Mammary-gland	Spleen	Rumen
18	62169691	62169858	MSTRG.12120.2	0.0	5.956125	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.450275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	62169691	62169858	MSTRG.12120.3	0.215695	5.416953	0.0	0.174462	3.360129	5.333623	0.0	0.0	1.439914	1.881378	0.342911	0.479179	0.0	5.72155	0.0	0.359639	0.372924	0.170189	0.254171	0.574235	1.967502	0.023038	0.303512	0.403458
18	62169386	62169858	MSTRG.12120.4	0.0	5.374314	0.0	0.0	0.947823	0.605013	0.0	0.0	0.0	0.286487	0.0	0.0	0.0	0.507219	0.0	0.0	0.0	0.0	0.257133	0.0	0.164044	0.459566	0.0	0.524849
18	62244347	62245022	MSTRG.12122.1	0.0	22.138639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.083473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	62293806	62294552	MSTRG.12124.1	0.486975	4.560494	0.118858	0.085668	0.92147	0.015067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.126528	0.351559	0.0	0.0	0.0	0.234854	0.131817	0.351963	0.061477	0.0	0.247823
18	62332285	62332346	MSTRG.12126.3	0.232634	3.829539	0.0	0.268575	0.665973	0.360692	0.0	0.015202	0.0	0.0	0.696348	0.132091	0.12401	0.694976	0.0	0.0	1.501372	2.914129	0.220521	0.375579	0.169726	1.327396	0.0	0.127265
18	62355591	62356476	MSTRG.12127.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.51242	0.0	0.0	0.0	0.0
18	62371294	62371326	MSTRG.12127.8	0.0	0.051583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.280044	0.0	0.0	0.0	0.0	0.0	0.0
18	62358446	62358576	MSTRG.12128.1	0.0	0.0	0.0	0.0	0.0	0.130084	0.0	0.0	0.0	0.0	0.033535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051277
18	62368869	62369102	MSTRG.12129.1	0.207287	0.0	0.0	0.238672	0.480057	0.0	0.0	0.0	0.419187	0.318063	1.708056	0.0	0.0	0.0	0.0	0.503035	0.30391	0.202466	0.215869	0.0	0.716253	0.458484	0.037518	1.709472
18	60028316	60028784	MSTRG.12135.1	1.767098	1.33058	0.57735	0.914231	1.629616	2.974902	0.0	0.768661	0.549413	1.516644	1.26219	0.0	1.31575	7.754439	1.778755	2.011236	2.521976	4.660346	0.591202	4.502772	5.887483	1.791328	0.467139	3.088598
18	60381165	60381846	MSTRG.12136.2	0.013611	0.122508	0.0	0.294361	0.0	1.31114	0.0	0.0	0.084754	0.178019	0.069551	0.0	0.0	0.165823	0.0	0.0	0.136686	0.0	0.6671	0.0	0.153133	0.410166	0.0	0.215708
18	60124364	60124684	MSTRG.12138.1	0.117264	6.816503	0.0	0.097853	0.239597	3.278773	4.018198	0.040192	0.162618	0.443052	1.085924	0.0	2.024204	1.162909	0.251619	0.0	0.0	0.105634	0.756812	0.0	0.435013	0.60528	0.053046	0.479034
18	60123608	60124010	MSTRG.12138.2	0.039397	0.0	0.0	0.083339	0.0	0.414769	0.0	0.0	0.0	0.003683	0.253283	0.0	0.863724	0.0	0.0	0.0	0.063331	0.729872	0.027517	0.0	0.0	0.224761	0.0	0.026906
18	60124196	60124279	MSTRG.12138.3	0.010858	0.286196	0.0	0.001543	0.0	0.0	0.0	0.0	0.0	0.001161	0.0	0.0	0.0	0.0	0.0	0.0	0.005758	0.091948	0.004986	0.0	0.0	0.244842	0.002504	0.002127
18	60124196	60124684	MSTRG.12138.4	0.387967	1.75037	3.500083	1.00418	0.617178	0.832803	0.0	0.244795	0.326064	0.268203	8.145844	1.6045	0.138392	0.37326	0.402443	0.0	1.025854	6.854918	0.146939	0.412394	4.193493	0.922093	0.020745	0.663595
18	60124280	60124684	MSTRG.12138.5	0.458504	1.506335	0.604864	0.358774	0.13351	0.271282	0.0	0.176452	0.0	0.161367	3.52959	0.124352	0.0	0.068401	0.188825	0.0	0.927257	1.207281	0.341271	0.225447	0.265811	0.6742	0.018698	0.484343
18	60124196	60124684	MSTRG.12138.6	0.04822	0.092438	0.0	0.000503	0.082839	0.061144	0.0	0.03287	0.017433	0.014865	0.261396	0.0	0.0	0.006415	0.0	0.0	0.123886	1.32806	0.011679	0.070199	0.0	0.349895	0.0	0.004463
18	60124196	60124684	MSTRG.12138.7	0.077185	1.765918	0.085041	0.045377	0.086159	0.380794	0.0	0.109858	0.0	0.033678	2.624476	0.0	0.0	0.202119	0.0	0.0	0.373105	0.882075	0.139519	0.0	0.0	0.188832	0.0	0.072184
18	60124364	60124684	MSTRG.12138.8	0.003834	1.986994	0.780777	0.209704	0.0	1.426641	0.0	0.001888	0.003911	0.010712	2.226108	0.574485	0.125917	0.0	0.0	0.0	0.002126	0.025948	0.004198	0.062781	0.138316	1.256857	0.0	0.164369
18	60258338	60258430	MSTRG.12139.1	0.0	0.318793	0.0	0.166602	0.0	0.42612	0.0	0.0	0.0	0.039217	9.457111	0.0	0.0	0.0	0.0	0.0	0.0	0.015007	0.14245	0.0	0.0	0.84179	0.0	0.23574
18	60227739	60228171	MSTRG.12140.1	1.598286	2.758176	0.480062	0.799768	0.08061	0.510964	0.0	0.19312	0.642556	0.202286	1.474579	0.0	0.019526	1.653607	0.482315	0.545194	2.767298	2.119299	0.530434	0.01535	0.3178	0.819597	0.0	1.920213
18	60227739	60228171	MSTRG.12140.10	0.0	0.0	0.02068	0.0	0.0	0.0	0.0	0.0	0.0	0.07322	0.319626	0.0	0.0	0.054607	0.233476	0.198126	0.0	0.0	0.034857	0.0	0.002329	0.0	0.0	0.030994
18	60353730	60354132	MSTRG.12140.11	0.522923	0.233329	0.82171	0.436785	0.384582	0.360067	0.0	0.028548	0.029999	0.236068	0.367557	0.148918	0.0	0.491021	0.458385	0.0	1.580712	0.308032	0.236821	0.191172	0.565687	0.492194	0.048023	0.442916
18	60353777	60354132	MSTRG.12140.12	0.181813	0.00879	1.019128	0.029897	0.267758	0.166956	0.0	0.032128	0.112055	0.409702	0.629906	0.398628	0.0	0.05452	0.0678	0.0	0.064331	1.278798	0.006012	0.287763	1.165469	0.068215	0.704536	1.293101
18	60414949	60415182	MSTRG.12140.13	0.229799	0.23618	5.328014	0.157302	0.101737	0.079693	0.0	1.925664	0.291253	0.448625	5.955802	0.134673	0.0	0.748772	0.853826	0.015024	2.821734	6.725825	0.065306	1.268742	2.10177	0.717234	5.033195	2.862254
18	60415699	60415848	MSTRG.12140.14	0.91251	2.830293	8.461267	0.253658	0.029706	0.159264	0.0	0.043268	0.004783	0.048763	0.827143	0.0402	0.0	0.048904	0.745631	0.025617	0.299461	1.639738	0.265596	1.660557	3.927272	0.12417	0.225332	2.900557
18	60415033	60415182	MSTRG.12140.15	0.401032	0.021293	1.380566	0.668248	0.341281	0.210393	0.0	0.040776	0.400963	0.112616	3.886308	0.0	0.0	1.461801	0.249972	0.0	1.12647	4.231475	0.542952	1.70818	0.482897	0.116527	0.613205	1.82631
18	60227739	60228171	MSTRG.12140.2	0.814929	0.908173	4.763934	1.227697	2.175851	0.554169	0.0	0.0	0.823087	1.37843	0.880978	0.0	0.0	0.41331	0.453936	0.0	6.219363	1.173846	0.176618	2.434778	3.608626	0.715592	0.0	13.299891
18	60227739	60228171	MSTRG.12140.3	0.0	0.0	1.53972	0.990323	0.0	0.0	0.0	0.0	0.0	1.683072	0.772558	0.0	0.0	0.0	0.249448	0.0	4.50205	1.015762	0.0	0.0	0.0	0.345986	0.0	0.483002
18	60227739	60228171	MSTRG.12140.4	0.0	0.969093	0.026093	0.0	0.0	0.651694	0.0	0.0	0.637803	0.035984	4.299798	0.0	0.0	0.0	0.240111	0.0	0.314313	0.256238	0.45695	0.154108	0.402786	0.29375	0.0	0.258403
18	60227739	60228171	MSTRG.12140.5	4.143181	3.758287	2.895432	2.984829	5.5231	0.359707	0.0	0.0	3.803601	0.994634	0.790196	0.0	0.158076	2.605715	0.251929	0.180961	6.966665	0.345637	3.17984	0.79482	0.177958	1.519412	0.0	1.108201
18	60227739	60228171	MSTRG.12140.6	0.083769	0.220396	0.309748	0.195713	0.853387	0.074077	0.0	0.0	0.322187	0.078033	0.198353	0.0	0.0	0.0	0.0	0.0	1.13976	0.0	0.447726	0.110454	0.038758	0.369321	0.0	0.167724
18	60227739	60228171	MSTRG.12140.7	0.0	0.083942	0.145495	0.0	0.0	0.050978	0.0	0.0	0.0	0.308169	0.021547	0.0	0.0	0.0	0.0	0.0	0.043994	0.0	0.719605	0.021331	0.0	0.0	0.0	0.007929
18	60227739	60228171	MSTRG.12140.8	0.320311	0.0	0.050827	0.0	0.132504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.238819	0.00461	0.0	0.891432	0.0	0.02303	0.003044	0.040296	0.0	0.277379
18	60227739	60228171	MSTRG.12140.9	0.0	0.905601	0.235429	0.246249	1.416653	0.0	0.0	0.0	0.0	0.158613	0.202925	0.0	0.0	0.0	0.326571	0.0	0.464267	0.010691	0.0	0.714015	0.019785	0.133169	0.0	0.485719
18	60416875	60416988	MSTRG.12142.1	0.0	0.00043	3.108313	0.018381	0.0	0.0	0.0	0.0	0.0	0.006501	0.404104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006751	0.000145	0.013651	0.0	0.320667
18	60669510	60669603	MSTRG.12144.1	0.0	3.504969	0.0	0.0	1.278162	0.453476	0.0	0.0	0.0	0.0	0.0	0.0	0.819938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	60715724	60719837	MSTRG.12145.4	2.471723	3.230432	0.181453	1.48637	0.366432	3.713229	2.067253	0.0	0.0	0.513299	2.419482	0.0	2.467701	0.982757	0.274767	0.0	1.582873	0.114998	3.859934	0.348618	0.759444	3.513083	0.35897	0.333504
18	60736476	60736635	MSTRG.12147.1	0.262321	0.375138	0.0	0.126681	1.863027	0.0	0.0	0.0	0.0	0.053334	1.785523	0.0	0.0	1.800855	0.0	0.0	0.786303	0.0	0.0	0.244054	0.323987	0.028916	0.0	1.003518
18	60753105	60753332	MSTRG.12148.1	0.0	6.563788	1.181115	3.663695	0.691101	2.509617	0.0	0.0	0.0	0.348224	3.076405	0.0	0.0	4.291139	0.0	0.0	1.963806	1.084428	1.375046	0.0	3.57858	1.687272	0.0	1.828296
18	60779748	60779893	MSTRG.12150.1	4.695109	2.030733	10.034205	0.0	9.512269	4.287475	0.0	0.0	29.395048	2.082296	24.039248	5.38429	0.0	5.518993	3.588954	0.0	0.0	1.585542	0.0	7.207807	6.892458	0.0	1.489367	2.057761
18	60800240	60800339	MSTRG.12151.1	0.47579	5.945791	0.0	0.245269	0.281607	0.80373	0.0	0.0	0.0	0.181294	0.334284	0.0	0.243157	0.790239	0.0	0.0	0.161896	0.0	3.131456	0.374542	1.361676	2.618095	0.0	0.626181
18	60851698	60851816	MSTRG.12152.1	0.323818	8.386075	0.0	0.277779	0.536592	0.0	0.0	0.0	0.0	0.0	1.325667	0.0	0.0	0.279905	0.243193	0.0	0.0	0.0	0.518912	0.0	1.62359	0.0	0.0	0.780592
18	60885497	60885530	MSTRG.12153.2	0.0	0.551219	0.0	0.0	0.021765	0.070299	0.0	0.0	0.0	0.0	0.026492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047003	0.0	0.0	0.0	0.0	0.045565
18	61052455	61055864	MSTRG.12156.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.953547	12.457521	0.0	0.0	1.205901	0.0	0.0
18	61149811	61150319	MSTRG.12156.41	0.904262	24.095865	0.23117	0.317693	0.53879	1.718326	0.0	0.0	2.321152	0.224375	1.0332	0.0	0.579854	0.166219	0.162291	0.0	1.590646	1.096745	1.648573	0.102758	1.615355	0.868615	0.667494	0.855517
18	61024116	61024345	MSTRG.12157.1	2.444734	0.456235	1.599997	1.491414	0.49736	8.205024	1.519366	0.0	0.011774	3.668456	3.369044	0.0	1.158194	0.266076	0.263776	0.0	1.37024	2.781884	0.878845	0.287284	0.561606	1.343979	0.025038	0.178401
18	60968116	60968345	MSTRG.12157.10	0.024126	0.013407	0.075781	0.0	0.0	0.086139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026491	0.060071	0.0	0.132741	0.12898	0.0	0.0	0.0	0.016167	0.0	0.01359
18	61023696	61023955	MSTRG.12157.11	0.616479	0.017326	0.541086	0.166344	0.015047	0.547258	0.295504	0.0	0.072654	0.001883	6.817019	0.0	2.477266	0.007926	0.04664	0.285404	1.658264	1.962786	0.104726	0.574842	0.722267	0.151273	0.37032	0.330782
18	61022819	61023059	MSTRG.12157.12	0.669908	0.292371	0.979443	0.42289	1.061397	0.653523	0.0	0.0	0.287288	0.0	0.398102	0.0	0.898165	0.0	0.340966	0.028192	3.180422	29.783543	0.363373	1.137879	1.727715	0.0	3.31583	2.376844
18	61023379	61023658	MSTRG.12157.13	0.354728	0.176856	0.086431	0.097265	0.116187	0.142908	0.009132	0.0	0.782464	0.758805	0.814647	0.0	1.85759	0.191334	1.104596	0.032879	0.595484	2.131176	0.055127	0.214826	0.36156	0.114917	4.508642	0.201898
18	61023696	61023720	MSTRG.12157.14	0.278233	9.381152	0.72579	0.012479	0.075146	1.251491	0.833846	0.0	0.135913	0.0	0.586984	0.0	0.344599	0.0	0.352287	0.0	0.387749	4.651232	0.011648	1.253104	3.355783	0.202046	0.213871	1.491238
18	61024040	61024115	MSTRG.12157.15	0.159595	2.054314	0.051701	0.701306	0.000896	0.066694	0.446084	0.0	0.123514	0.023095	0.886577	0.0	4.87655	0.98327	0.396843	0.960549	0.464038	4.514777	0.044705	1.209533	0.549041	0.107852	0.699552	0.554728
18	61023491	61023658	MSTRG.12157.16	0.70689	7.549702	0.623652	0.866433	0.432029	0.000598	0.0	0.0	0.112121	0.0	0.355649	0.0	0.444644	0.221366	1.158264	0.148329	0.620033	3.108963	0.000108	2.053974	10.40729	0.0	0.883279	1.057527
18	61023491	61023695	MSTRG.12157.17	0.100703	0.003595	0.144585	0.090099	0.018583	0.0	0.0	0.0	0.0	0.0	0.524549	0.0	0.359241	0.114904	1.752669	0.009651	0.626239	1.259556	0.030359	0.079161	0.196703	0.114191	0.177932	0.681974
18	61023696	61023720	MSTRG.12157.18	0.0	0.0	0.329224	0.018212	0.0	0.036082	0.758368	0.0	0.0	0.0	0.027932	0.0	0.080504	0.014858	0.163327	0.0	0.279405	1.134692	0.00181	0.174776	0.0	0.035367	0.0	0.069029
18	61023491	61023658	MSTRG.12157.19	0.069891	0.033223	0.031629	0.151218	0.0	0.221481	0.0	0.0	0.3206	0.041829	0.372624	0.0	0.128381	0.123209	0.304241	0.0	0.189503	0.40314	0.01752	0.037306	0.15406	0.048433	0.014761	0.06168
18	61024116	61024345	MSTRG.12157.2	0.126119	0.111723	1.789117	1.047509	0.0	0.791786	0.779807	0.0	0.062406	0.0	0.095087	0.0	0.118551	0.0	0.19244	0.0	1.252559	1.775306	0.029232	0.308091	0.451718	0.508702	0.128454	0.113408
18	61024415	61024470	MSTRG.12157.20	0.00129	0.0	0.0	0.054261	0.0	0.037438	0.0	0.0	0.003125	0.0	0.074639	0.0	0.0	0.0	0.013466	0.0	0.102825	0.09414	0.00924	0.022724	0.181596	0.004325	0.13618	0.040394
18	61023155	61023378	MSTRG.12157.21	0.000731	0.0	0.0	0.0	0.0	0.0	0.684863	0.0	0.0	6.4e-05	0.095355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.526116	0.0	0.109846	0.054388
18	60968032	60968345	MSTRG.12157.3	0.057904	1.907265	0.304915	0.037844	0.038597	1.027721	0.0	0.0	0.0	0.0	0.230911	0.0	0.0	0.107138	0.332385	0.0	0.605678	0.285403	0.525345	0.109067	0.265259	0.137501	0.056726	0.320364
18	60967985	60968345	MSTRG.12157.4	0.08045	0.104323	0.001897	0.067394	0.049264	0.279194	0.001935	0.0	0.0	0.0	0.125322	0.0	0.041097	0.054826	0.357561	0.0	0.002618	0.014992	0.195891	0.128792	0.083859	0.308644	0.000307	0.141443
18	61024116	61024345	MSTRG.12157.5	0.135071	0.158159	0.033636	0.017522	0.0	0.047428	0.0	0.0	0.0	0.0	0.250132	0.0	0.0	0.0	0.0	0.0	1.700644	0.402322	0.012577	0.067308	0.232426	0.102699	0.0	0.272148
18	60967565	60967732	MSTRG.12157.6	0.070779	0.018624	0.031504	0.014828	0.0	0.0	1.533703	0.0	0.0	0.0	0.026111	0.0	0.036575	0.0	0.0	0.0	0.209015	0.015883	0.0	0.016514	0.291878	0.333151	0.004829	0.048886
18	60968116	60968345	MSTRG.12157.7	0.0	0.0	0.0	0.0	0.104403	0.019744	0.0	0.0	0.0	0.0	0.006085	0.0	0.0	0.0	0.079793	0.0	0.011952	0.0	0.0	0.008114	0.008357	0.0	0.0	0.074799
18	60968116	60968345	MSTRG.12157.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	60968116	60968345	MSTRG.12157.9	0.221864	0.104615	0.328565	0.050207	0.0	4.405851	0.0	0.0	0.0	0.0	0.472178	0.0	0.0	0.842554	1.134962	0.0	0.440048	0.307974	1.139026	0.247042	0.234671	1.171578	0.0	0.2581
18	61113032	61113115	MSTRG.12159.10	0.753812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051902
18	61112660	61113115	MSTRG.12159.17	0.0	2.002782	0.089773	0.0	0.0	0.088626	0.0	0.0	0.0	0.0	0.358607	0.0	0.0	0.17677	0.0	0.0	0.273081	0.112291	0.186861	0.0	0.025131	0.0	0.0	0.0
18	61111904	61112444	MSTRG.12159.19	0.0	0.30734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.473192	0.0	0.0	1.376995	0.0	0.048006	0.0	0.194536
18	61413901	61413947	MSTRG.12159.21	0.0	0.0071	0.126133	0.005165	0.0	4.113524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1e-05	0.227278	0.00736	0.149419	0.0	0.116
18	61413948	61417268	MSTRG.12159.22	2.297104	0.687977	0.2395	0.064525	0.541395	1.390955	0.0	0.002088	0.02652	0.75144	1.032221	1.168281	0.0194	0.139305	0.079269	0.054014	4.238181	3.712563	1.524438	1.341369	2.933525	0.38503	0.767968	0.489782
18	61413192	61413984	MSTRG.12159.23	0.00405	0.261901	0.000103	0.223992	0.271746	6e-05	0.0	0.0	0.181	0.009393	1.84008	0.0	0.0	0.011495	0.220272	0.046912	0.0	0.861262	0.216367	0.0	4.049697	0.607317	0.018493	0.330007
18	61417735	61419026	MSTRG.12159.24	0.241663	0.397844	0.000155	0.073171	2.995999	0.186114	0.0	0.211456	0.37103	0.080747	2.812108	0.826814	0.317805	0.204496	0.335679	0.799478	0.351092	0.754009	0.043173	0.212883	1.374115	0.029247	0.0	0.413521
18	61413276	61413396	MSTRG.12159.25	0.0	0.0	0.0	0.176372	0.0	0.0	0.0	0.0	0.0	0.0	2.75949	0.0	0.0	0.0	0.0	0.0	0.270301	0.357907	0.0	1.004383	0.24477	0.0	4.620679	0.250489
18	61414032	61417268	MSTRG.12159.26	0.044697	0.297652	0.0	0.104898	1.00648	0.0	0.0	0.000141	0.062335	1.549207	0.57465	0.443084	0.219991	0.460089	0.018584	0.0	0.384706	0.00394	0.101476	0.000952	2.688246	0.0	1.770309	0.953726
18	61413612	61414236	MSTRG.12159.27	0.0	0.0	0.0	0.249458	0.0	2.612645	0.0	0.0	0.0	0.0	0.18812	0.0	0.0	7.978265	0.0	0.0	0.0	0.0	0.790412	0.0	0.0	0.059411	0.0	0.0
18	61413668	61414236	MSTRG.12159.28	0.304552	2.108835	2.194674	0.0	0.0	8.308571	0.0	0.0	0.0	0.246786	0.537535	0.0	0.532403	0.919599	0.0	0.0	1.405212	2.240505	0.0	0.0	7.22127	0.09014	0.0	1.531473
18	61413948	61414320	MSTRG.12159.29	0.0	0.0	0.0	1.859771	0.0	3.395629	0.0	0.0	0.0	0.167874	1.084071	0.0	0.0	0.0	1.18255	0.0	0.0	0.0	9.901978	0.0	0.0	0.3408	0.0	1.245238
18	61113163	61113349	MSTRG.12159.3	0.01963	0.171592	0.0	0.243525	0.233997	0.032765	0.0	0.0	0.0	0.0	0.113241	0.0	0.0	0.16775	0.0	0.0	0.406366	1.444592	0.086544	0.250219	0.0	0.0	0.0	0.025815
18	61413948	61414320	MSTRG.12159.30	0.173948	0.0	1.601583	0.825233	3.160938	0.0	0.0	0.0	0.0	0.0	3.15416	0.0	0.0	0.0	15.167697	0.021417	1.594066	3.703749	0.0	0.0	0.40423	0.880655	0.0	0.0
18	61417735	61419026	MSTRG.12159.31	0.0	0.00318	0.200404	0.245186	0.401529	3.245288	0.0	0.23743	2.209	0.0	0.118454	0.0	1.99741	0.101153	2e-06	0.0	3.448825	2.028461	0.954745	0.530107	0.115603	0.057645	0.018207	0.957865
18	61414321	61417268	MSTRG.12159.32	0.0	0.0	0.0	1.244875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.283091	0.0	0.873459	0.0	0.0	0.160003	0.0	0.0
18	61413780	61414236	MSTRG.12159.33	0.0	0.0	0.491966	8.2e-05	0.0	0.0	0.0	0.120808	0.056214	0.0	0.0	6.223555	0.0	0.0	0.0	0.0	2.44351	0.00189	0.0	3e-05	0.0	0.0	0.0	0.0
18	61413948	61414236	MSTRG.12159.34	0.377982	0.345563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046314	0.115114	0.0	0.0	0.0	0.0	0.0	1.093248	0.35468	0.0	0.0	0.0	0.0	0.0	1.924263
18	61413528	61414236	MSTRG.12159.35	1.286786	0.477444	0.0	0.151396	0.0	5e-05	0.0	0.0	0.0	0.0	1.975996	0.0	1.292338	0.0	0.0	0.0	2.759597	1.61941	1.771407	3.181392	1.307761	0.0481	0.0	0.233077
18	61413948	61414236	MSTRG.12159.36	0.639798	0.500464	0.0	0.175485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.677416	1.429644	1.40042	3.083943	0.0	0.040589	0.0	0.1629
18	61413733	61414236	MSTRG.12159.37	5.73442	13.867131	0.0	0.988217	0.0	0.0	0.0	0.0	0.0	0.0	5.333214	0.0	0.0	0.0	0.49712	0.0	0.75987	0.0	3.196013	0.0	0.0	0.014821	0.0	3.129013
18	61413920	61414236	MSTRG.12159.38	0.0	0.0	0.0	0.0	0.152481	0.0	0.0	0.0	0.0	0.0	2.775185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036767	0.0	0.0
18	61413444	61413611	MSTRG.12159.39	2.486827	0.0	0.0	0.185996	1.806489	0.0	0.0	0.0	0.0	0.041723	1.4184	0.0	0.0	0.0	0.0	0.0	3.883803	0.0	0.378592	0.0	0.0	0.111227	0.0	0.837433
18	61413696	61414031	MSTRG.12159.40	0.378096	2.8558	0.0	1.924415	0.0	3.80415	0.0	0.024906	0.0	0.126047	2.982755	0.0	0.0	0.0	0.00566	0.0	0.097579	0.0	0.0	5.983075	0.0	0.327621	0.0	5.038029
18	61413528	61413863	MSTRG.12159.41	0.0	0.0	0.0	0.000371	0.0	7e-06	0.0	0.0	0.0	0.0	1.676291	0.0	4.529932	1.100455	0.0	0.0	1.052516	0.0	0.0	0.00721	0.144247	0.606169	0.0	2.151089
18	61413696	61413919	MSTRG.12159.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097788	5.238014	0.0	0.0	0.0
18	61413985	61417268	MSTRG.12159.43	0.0	0.0	0.131106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.067374	0.0	0.0	0.0
18	61413612	61413816	MSTRG.12159.44	0.191802	0.0	0.0	2.41561	0.0	0.0	0.0	0.0	0.0	0.0	0.13485	0.0	0.0	0.0	0.0	0.0	0.613881	0.0	0.143177	0.0	0.0	0.212189	2.402642	2.184649
18	61413948	61413984	MSTRG.12159.45	3.887083	0.0	0.0	0.0	0.0	2.699913	0.0	0.835019	0.0	0.0	0.0	2.675448	0.0	0.0	0.0	0.0	4.603417	17.207117	0.0	0.0	0.0	0.0	0.0	3.492708
18	61413948	61413984	MSTRG.12159.46	4.057915	0.07892	0.176747	0.0	0.0	14.642411	0.0	0.0	0.0	0.0	1.05714	0.0	2.360835	0.0	0.0	0.0	2.302196	8.129237	0.0	0.0	0.0	0.101156	0.0	2.746847
18	61413612	61413816	MSTRG.12159.47	0.015868	0.0	0.0	0.375339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6831	0.0	2.780892	0.0	0.0	0.0	0.0	0.292629
18	61414368	61417268	MSTRG.12159.48	0.0	0.0	0.0	0.414179	0.0	0.0	0.0	0.0	0.0	0.283946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.229393	0.189633	0.0	0.167618
18	61413817	61413947	MSTRG.12159.49	0.0	0.0	0.0	0.161257	2.266128	1.604587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116514	0.0	0.0	0.0
18	61112912	61113031	MSTRG.12159.7	0.0	0.0	0.0	0.0	0.0	0.125234	0.0	0.0	0.0	0.0	0.349671	0.0	0.0	0.195215	0.735159	0.0	0.282729	4.907695	0.129547	0.234881	0.0	0.0	0.0	1.157013
1	126009282	126009394	MSTRG.1216.1	0.0	7.382401	0.0	2.178968	0.0	5.107806	0.0	0.0	0.0	0.134187	0.280639	2.523022	0.11707	0.0	0.0	0.0	0.298423	0.189392	2.672839	0.0	0.0	0.361381	0.0	0.0
18	61237611	61237681	MSTRG.12161.1	0.124276	0.20596	0.017155	1.341351	0.0	2.046103	0.0	0.0	0.0	0.151517	0.233299	1.95511	0.0	3.234091	0.0	0.0	0.0	1.242895	0.176595	0.0	0.0	0.953706	26.149815	8.785762
18	61256434	61256951	MSTRG.12162.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	61525585	61525649	MSTRG.12162.24	0.224825	0.0	0.0	0.210409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040101	0.0	0.0	0.0	0.0	2.023642	0.0	0.056754	0.946788	0.0	2.351267
18	61579900	61580021	MSTRG.12162.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.888628	0.0	0.0	0.007118
